帖子id,post_category,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e75e3b0000000014018c0e,,5c09439d6b58b75d3216d24d,蚊子和苍蝇臭屁虫该死的,2026.04.21,广东,0.0,0.0,11
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e7583d000000001401d801,,5bc0a4138d400d0001ed96ea,孩子鞋大了,2026.04.21,中国香港,0.0,0.0,5
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e75701000000001401bc34,,55bc5454e4b1cf212ff3e3e7,小鲁班,2026.04.21,浙江,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e751a7000000001401b824,,5f9c35ef0000000001003f19,哈哈,2026.04.21,江苏,0.0,0.0,2
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e751900000000014019c00,,5e716229000000000100a98c,这跟跪着走路似的,2026.04.21,河北,0.0,0.0,8
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e7501d0000000014019418,,69417dcd000000003700498b,弱弱问一句意义在哪里？以后直接取消马拉松得了,2026.04.21,福建,0.0,0.0,22
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e75007000000001401cc07,,63b8a4530000000027028b69,好可爱,2026.04.21,北京,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e74e69000000001401a405,,67b8451a000000000e012762,[笑哭R],2026.04.21,广东,0.0,0.0,5
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e74ac0000000001401c409,,68dcf32e00000000370098e7,你那你就是个,2026.04.21,湖南,0.0,0.0,6
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e74572000000001401942b,,66c4461f000000001d032422,[赞R],2026.04.21,湖北,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e7424d000000001401bc24,,5e3ab3f7000000000100b886,可笑的啊，真人给机器人做安保😂,2026.04.21,广西,0.0,0.0,15
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e73bc20000000014018c02,,5bba4cd242b65e000176e7bb,哈哈,2026.04.21,河北,0.0,0.0,2
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e73af1000000001401cc0c,,5e54c35500000000010078d6,[笑哭R],2026.04.21,广东,0.0,0.0,5
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e733ff0000000014019c0f,,62c7781a00000000150148a3,机器人小孩儿，你的鞋子不跟脚对不？,2026.04.21,湖北,0.0,0.0,17
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e732ef0000000014018c09,,62024cca0000000010007375,太可爱了,2026.04.21,山东,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e73206000000001401b025,,614c9e6e000000000201dc4f,输在了腿短,2026.04.21,山东,0.0,0.0,5
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e731e2000000001401c027,,576bfbcf82ec39428da86147,可爱的,2026.04.21,江苏,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e7312e000000001401e013,,570077334775a755ce81fc52,像我儿子,2026.04.21,广东,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e731270000000014018c13,,604f74c10000000001008d42,好可爱,2026.04.21,云南,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e72ff4000000001401a02b,,61406e41000000000201b570,本来用轮子更快非要造两只脚，明明就是个大号玩具，非要说是人形机器人？关键他有感情吗？有人类的喜怒哀乐吗？[笑哭了R][笑哭了R],2026.04.21,山东,0.0,0.0,64
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e72b75000000001401a800,,60b9225d0000000001008ab5,[捂脸R],2026.04.21,浙江,0.0,0.0,5
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e7299e000000001401ac1c,,6347e9c0000000001802b54f,哈哈哈,2026.04.21,广东,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e72943000000001401ac0c,,699bed80000000002102d6ef,太可爱了,2026.04.21,黑龙江,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e727c0000000001401bc17,,63281f7b00000000230273c1,家长给孩子穿那么大的鞋，是捡哥哥穿的鞋吗，太会过了吧[偷笑R],2026.04.21,辽宁,0.0,0.0,31
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e72723000000001401bc01,,5aa776f2e8ac2b47c0ee8b04,太可爱了哈哈哈哈哈哈,2026.04.21,上海,0.0,0.0,10
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e7225d000000001401d816,,64e77f7400000000010065e2,搞个轮子不就完事了？,2026.04.21,广西,0.0,0.0,10
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e71e21000000001401b025,,5acb8f8a11be1027767b2122,小鲁班,2026.04.21,浙江,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e71ac3000000001401b025,,689fe0750000000019015632,小派的奶爸谢谢大家对小鼻嘎的喜爱，爱你们[飞吻R]！我们会继续努力💪,2026.04.21,广东,0.0,0.0,34
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e713cd000000001401e800,,5d4223480000000010033248,是！,2026.04.21,江西,0.0,0.0,2
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e711200000000014018812,,570930571c07df738d22ee40,好可爱,2026.04.21,新疆,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e70dc3000000001401c40c,,5fb7dd910000000001006ab0,太可爱了,2026.04.21,上海,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e70748000000001401d829,,60dda61c000000002002c64a,小东西那么小就出来赚钱了,2026.04.21,云南,0.0,0.0,12
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e70674000000001401a013,,5c2f52820000000007025466,汽车更快，用机器算什么呀,2026.04.21,江苏,0.0,0.0,12
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e705300000000014018c19,,5f5367830000000001005510,对，人那么高的看着就膈应人[失望R],2026.04.21,河北,0.0,0.0,18
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e70481000000001401ac03,,5d40e1080000000016031111,鲁班,2026.04.21,上海,0.0,0.0,2
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e703b9000000001401cc03,,6677a03500000000070077de,好像跪着跑的样子,2026.04.21,江苏,0.0,0.0,8
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e7038a0000000014018c27,,6232569b00000000100043f1,好可爱呀,2026.04.21,四川,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e700e2000000001401e416,,664eb4860000000007007bd7,输在腿短,2026.04.21,浙江,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6fe85000000001401b822,,5b99a548cf3d860001836661,矫健吗哈哈哈哈哈哈哈我觉得他每一步都像是要跌倒,2026.04.21,江苏,0.0,0.0,23
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6fe800000000014018c03,,5d3c5b80000000001201f2c9,太可爱了,2026.04.21,北京,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6fa28000000001401980e,,55a12f885894462efda7a613,小孩偷穿大人鞋子🤣,2026.04.21,浙江,0.0,0.0,9
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6f664000000001401b80b,,5ae7ed0b6b58b7081e374d16,傻子机器，人类的替代品,2026.04.21,重庆,0.0,0.0,11
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6f595000000001401e833,,56a4da29aed75875d62d0aa7,拿着奶瓶呢，跑慢点怎么了,2026.04.21,江苏,1.0,0.0,12
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6e77e000000001401bc15,,653a3a5800000000020128ad,鲁班七号,2026.04.21,四川,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6e178000000001401c41d,,5657c3fd82718c54d917d66b,这小短腿，紧着倒腾,2026.04.21,北京,0.0,0.0,9
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6e15e000000001401d40b,,5effceaf0000000001007f04,好可爱,2026.04.21,河南,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6de120000000014018c17,,62e2f1a7000000001f007943,小时候都可爱,2026.04.21,河南,0.0,0.0,6
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6dc80000000001401e822,,67abfb78000000000e01ed89,可爱,2026.04.21,广东,0.0,0.0,2
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6db04000000001401c011,,558c0c1967bc65288329b993,哈哈,2026.04.21,陕西,0.0,0.0,2
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6d9ce0000000014019001,,598823a76a6a6913312a535e,养个这个不比养孩子强？可爱又不气人,2026.04.21,河北,0.0,0.0,17
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6d6660000000014018812,,69742340000000001d01c2ce,比较小一点的都很可爱[偷笑R][偷笑R],2026.04.21,安徽,0.0,0.0,20
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6d28f000000001401e81f,,5e6907bc0000000001006fd7,小鲁班,2026.04.21,宁夏,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6d263000000001401e821,,616e767c0000000002020696,好可爱啊,2026.04.21,安徽,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6d1d9000000001401980c,,68098c75000000000d008ae8,好可爱,2026.04.21,江西,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6cd0c000000001401b002,,5ee73e700000000001003a70,就不能给这玩意儿加上轮子吗？想跑多快跑多快？为啥非要用人的形态？,2026.04.21,河北,0.0,0.0,32
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6cc9e000000001401cc13,,6535c2e5000000000d0050b0,上幼儿园快迟到了？,2026.04.21,河南,1.0,0.0,9
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6c2ad000000001401c409,,632bd4d2000000002303be72,这小短腿能跑第一名？,2026.04.21,江苏,0.0,0.0,10
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6c160000000001401d400,,5f4511060000000001007c48,让人家未成年人来跑马拉松，有没有人性，看看人家的步态，整个一三岁小盆友，你们的心真大[派对R][派对R],2026.04.21,浙江,0.0,0.0,52
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6bfaa000000001401e817,,5cfa74c7000000001600a1b7,孩子是抬不起脚来吗,2026.04.21,河北,0.0,0.0,9
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6be18000000001401900b,,66358aa50000000003033a2d,小鼻嘎,2026.04.21,山东,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6bd9d000000001401ac11,,59fdd49211be103b06e83308,好可爱,2026.04.21,北京,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6b8d8000000001401d40e,,5f5c3d310000000001003fad,有啥意义,2026.04.21,湖北,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6b2800000000014019c02,,62ce887d000000001501f038,好可爱啊,2026.04.21,江苏,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6b24c0000000014018c02,,6611167c00000000030326cc,跪着跑怎么会快呢？[笑哭R][笑哭R][笑哭R],2026.04.21,浙江,0.0,0.0,24
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6a471000000001401c002,,6534ce62000000000400b132,好可爱,2026.04.21,吉林,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6a201000000001401a404,,66ceef30000000001d023112,好可爱,2026.04.21,山东,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e65b4f000000001401cc09,,5da5d2910000000001001fde,有何意义难道要替代人类吗？上战场去吧,2026.04.21,北京,0.0,0.0,18
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e64ccc000000001401dc05,,68f4be600000000032027d1a,感觉像跪着走路,2026.04.20,福建,0.0,0.0,7
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e64a18000000001401dc1f,,5be8d128e4cbbc0001c8aa11,就没人能抱它跑一下吗？好可怜,2026.04.20,广东,0.0,0.0,14
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6485d000000001401cc12,,6239d127000000001000fafe,好可爱,2026.04.20,四川,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e645cf000000001401d41c,,60293a97000000000101ff8b,这个小机器人有点low啊！这哪里是机器人，分明就是个玩具啊！[笑哭R],2026.04.20,上海,0.0,0.0,35
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6360b000000001401b022,,60777edc0000000001004d6a,[笑哭R]好可爱呀,2026.04.20,江西,0.0,0.0,9
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e62f9e000000001401cc39,,599644106a6a694d4a7f194f,鲁班七号,2026.04.20,广东,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e62f7a000000001401a021,,6743f440000000001c01b62b,好可爱,2026.04.20,湖北,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e62bbe0000000014019423,,59f752f4db2e6066b29cb263,跪着跑啊,2026.04.20,吉林,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e62a1c000000001401a81e,,69c25f4c000000003402c988,可爱,2026.04.20,广东,0.0,0.0,2
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e629cb000000001401bc25,,610a74ab000000000101c9b5,未成年的就别和人家比了[捂脸R],2026.04.20,山西,0.0,0.0,16
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e6267a000000001401d808,,5c03efcb000000000801447c,[偷笑R],2026.04.20,重庆,0.0,0.0,5
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e62442000000001401a006,,68febdda000000003202bffb,这小短腿[偷笑R],2026.04.20,陕西,0.0,0.0,9
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e623ed0000000014019c08,,5aa465dae8ac2b68d2b4cd4c,太可爱了,2026.04.20,上海,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e61eb1000000001401c836,,67872493000000000801d4af,鲁班七号,2026.04.20,四川,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e61bf5000000001401c437,,556a6a93f5a2633c25e6ddbb,太可爱了！！！,2026.04.20,福建,0.0,0.0,7
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e61b770000000014019c10,,6001b9ab000000000100967a,哈哈哈,2026.04.20,广东,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e61b0a000000001401e81e,,6149f3a6000000001f036f48,上幼儿园了吗就参赛了[笑哭R],2026.04.20,四川,0.0,0.0,15
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e619cf000000001401e005,,608d7657000000000101d662,孩子怎么跪着跑,2026.04.20,湖南,0.0,0.0,7
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e61962000000001401e446,,612066be0000000001004ae2,那不得来个配音，一边跑一边哭？,2026.04.20,江苏,0.0,0.0,15
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e616af000000001401c81a,,5ff7d5000000000001008f7a,太可爱了,2026.04.20,江苏,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e61448000000001401ac09,,55d3548fb7ba2201d2b339ae,快跪下了[笑哭R],2026.04.20,上海,0.0,0.0,9
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e61162000000001401bc27,,60fa9e8f000000000101459c,好可爱啊,2026.04.20,浙江,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e60dce000000001401ac06,,69d5ce160000000033028619,还在吃奶瓶呢，就来参赛，难怪倒数第一名,2026.04.20,云南,0.0,0.0,19
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e60d47000000001401cc22,,5f219a030000000001006ec1,我记得还有个机器人废物坐在地上，你怎么不拍呀[暗中观察R],2026.04.20,福建,0.0,0.0,29
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e60c2b000000001401cc14,,5cce57ab000000001103e403,感觉他要跪下了,2026.04.20,贵州,0.0,0.0,7
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e602d3000000001401941e,,58e27e5782ec390253ed8715,长得就像个蚂蚁，能快到哪儿去,2026.04.20,广东,0.0,0.0,14
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e600f4000000001401d423,,6225b006000000001000b4da,这么短的腿去跑马拉松，咋想的[笑哭R],2026.04.20,安徽,0.0,0.0,19
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5fe0a000000001401b820,,678770ff000000000801d5e2,还没满月就出来跑马拉松，还给穿个大草鞋，这在机器人圈里，它器道吗？[偷笑R],2026.04.20,北京,1.0,0.0,38
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5f689000000001401a810,,58ddbb3182ec391a62c22058,孩子鞋有点大,2026.04.20,山东,0.0,0.0,6
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5eeb3000000001401b008,,66e79989000000001d030d5c,对不住我的宝贝女儿[哭惹R][哭惹R]原谅我占用大家一点流量。。我是一个快要倒下去的母亲，9岁女儿可能熬不过这几天了[哭惹R]为了留住她，我每天白天在饭店做服务员，晚上不停的送外卖，可还是差得太多了，孩子已经好几天没法正常用..药了[哭惹R][合十R]求大家点头像拉一把可以吗，一句加油，一个点赞也可以[合十R][合十R]！。,2026.04.20,湖南,1.0,0.0,163
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5eda8000000001401a427,,580a083f7fc5b87a0e382cfc,这不欺负机器人吗？凭啥小孩跟大人一组比？[萌萌哒R],2026.04.20,河南,0.0,0.0,26
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5e8cd0000000014018c25,,5ac64476e8ac2b41621f21ba,好可爱啊,2026.04.20,福建,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5e826000000001401e80a,,67f4873f000000000e01e4f3,哈哈[派对R],2026.04.20,湖北,0.0,0.0,7
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5e7c4000000001401ac03,,65363481000000000d006d04,小腿都要跑酸了,2026.04.20,浙江,0.0,0.0,7
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5e689000000001401c00f,,59f6fe3111be1007706fb944,这么可爱，累死他吗？,2026.04.20,山东,0.0,0.0,10
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5e59f0000000014019416,,662b40f10000000003033649,小鲁班,2026.04.20,河南,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5e5860000000014019426,,64886a3d0000000025037f7c,跪着跑,2026.04.20,浙江,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5e412000000001401b837,,6115630e0000000001002cfe,🤖马拉松放公共厕所的意义是?,2026.04.20,湖北,0.0,0.0,14
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5e399000000001401a402,,6273de3e0000000021027c17,好可爱,2026.04.20,江苏,0.0,0.0,3
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5e093000000001401ac01,,5c4599840000000005021a5d,这有什么用啊[笑哭R]能给人类擦桌子？洗碗？扫地🧹？,2026.04.20,天津,0.0,0.0,26
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5e025000000001401cc01,,54e5b1b52e1d935fe5852271,上幼儿园迟到了吧,2026.04.20,辽宁,0.0,0.0,8
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5dc55000000001401e016,,6634db2b0000000007004986,太可爱了,2026.04.20,山东,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5dc53000000001401c828,,5c5aa6ef000000001203aa25,实在是太可爱了,2026.04.20,浙江,0.0,0.0,7
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5db44000000001401d80e,,63b2d68c00000000260064c1,咋跪着跑,2026.04.20,辽宁,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5db01000000001401941a,,59ecc58a11be106342283ef3,好可爱啊,2026.04.20,浙江,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5da300000000014019015,,678dcd20000000000e01ce0e,太可爱了,2026.04.20,浙江,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5d510000000001401a80c,,5ee75ef00000000001003c49,太可爱了,2026.04.20,浙江,0.0,0.0,4
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5d343000000001401c40b,,575431ad82ec395cf35893bf,一边喝奶一边跑吗,2026.04.20,江苏,0.0,0.0,8
69e42cc100000000220001ad,弱势,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",,8501.0,1,69e5d2d5000000001401e826,,6661eaf4000000000d026d5f,好可爱啊,2026.04.20,四川,0.0,0.0,4
