Topic,Count,Name,Representation,Representative_Docs
55,54,55_然后用担架抬走了_昨天刷到一个直接77跑进路边绿化带里趴里边了_给人家保安大叔踹了一脚也太缺德了_算不算袭警,"['然后用担架抬走了', '昨天刷到一个直接77跑进路边绿化带里趴里边了', '给人家保安大叔踹了一脚也太缺德了', '算不算袭警', '真是笑死', '真担心突然抬脚把工作人员踢了', '看了好几遍', '目测60', '最后一个是保安', '注意咯']","['前几个是小偷，最后一个是保安(目测60+)[笑哭R][笑哭R]', '昨天刷到一个直接77跑进路边绿化带里趴里边了[捂脸R]保安都看懵了，然后用担架抬走了', '等会，这个，算不算袭警？[暗中观察R][暗中观察R]']"
56,52,56_三个人伺候一个_本意替代人工_整个伺候一个大爷_真划算,"['三个人伺候一个', '本意替代人工', '整个伺候一个大爷', '真划算', '真人伺候假人', '现在要三个人给他服务', '照顾要三个人', '比活人难伺候', '本来想取代一个人的', '结果用了三个人维护它']","['本意替代人工，现在要三个人给他服务[捂脸R]', '三个人伺候一个[捂脸R]', '三个人伺候一个，真划算']"
57,51,57_补给太慢了_果不其然_有种ms补给舰的忙碌感_看起来像七老八十还要被迫出来营业一般,"['补给太慢了', '果不其然', '有种ms补给舰的忙碌感', '看起来像七老八十还要被迫出来营业一般', '看把孩子急得', '正想说省了一笔', '研究下', '这是中途补给啊', '这样一看就和人一样', '这真的是掏心掏肺的补啊']","['补给人员要好好训练，太慢了，看把孩子急得[偷笑R][偷笑R][偷笑R]', '补给太慢了', '补给太慢了。']"
58,50,58_是这几个货惹的祸_明天又是大a机器人买单_机器人今天又跌了_未来的好日子都要靠这些机械,"['是这几个货惹的祸', '明天又是大a机器人买单', '机器人今天又跌了', '未来的好日子都要靠这些机械', '暴跌', '机器人基金又该跌了', '这种机器人的公司', '明天机器人涨停', '明天机器人板块', '明天机器人大涨']","['机器人基金连续跌，是这几个货惹的祸', '明天机器人板块，暴跌[笑哭R]', '机器人要起来了吗[害羞R]明天大涨吧📈']"
59,50,59_终结者_这进化速度_超能查派_很快,"['终结者', '这进化速度', '超能查派', '很快', '祈祷不伤害人类第一原则真的生效吧', '这手里端把步枪', '终结者雏形', '施瓦辛格抗击终结者时代即将到来', '最后一个成终结者了', '现在想想那是不是他们广告部拍的大片']","['《终结者》仅是一部美影', '去年还需要支架 今年就健步如飞，这进化速度，很快《终结者》就会实现。', '这进化速度，很快《终结者》就会出现']"
60,49,60_爆一地装备_爆了_爆了一地的装备_洒落一地装备,"['爆一地装备', '爆了', '爆了一地的装备', '洒落一地装备', '摔倒没爆装备挺厉害的', '摔一下直接满地装备', '握草', '未来战争的发展趋势', '这是爆了一地的装备', '纸糊的']","['哎呀，爆一地装备，笑死了', '这爆率太高了吧，爆一地装备[偷笑R]', '爆一地装备，可怜的[偷笑R]']"
61,49,61_对着机器人喊加油_冲着机器人喊加油_失望r_机器人听得懂吗,"['对着机器人喊加油', '冲着机器人喊加油', '失望r', '机器人听得懂吗', '机器人加啥油', '旁边人们给他加油', '给机器人加油', '散热加冰换电啥的都能理解', '给机器人喊加油的来了', '有朝一日竟然能看到人类给机器人']","['对着机器人喊加油[doge]', '对着机器人喊加油[汗颜R]', '对着机器人喊加油[失望R]']"
62,48,62_比赛的规则还不太规范_未成年的机器娃娃_禁止小孩参赛_男子组和女子组,"['比赛的规则还不太规范', '未成年的机器娃娃', '禁止小孩参赛', '男子组和女子组', '现在都这么卷了吗', '玩赖', '没有底线的吗', '没成年啊这都可以报名参赛', '这属于雇佣童工吗', '未成年能参加比赛']","['这明显是残联举办的，不要歧视，多点爱心[生气R]', '比赛的规则还不太规范，应该分儿童组和成人组、男子组和女子组…', '未成年能参加比赛？没有底线的吗？[doge]']"
63,46,63_元气仔最像人_特别设立一些单项奖_没有双脚腾空_比如最像人的,"['元气仔最像人', '特别设立一些单项奖', '没有双脚腾空', '比如最像人的', '最像人在跑', '是在跑', '旺柴', '元气仔', '黄金薯r', '派对r']","['只有“元气”是在跑，其它的都是竞走，没有双脚腾空', '元气仔最像人[派对R]', '元气仔最像人[笑哭R]应该在竞速之外，特别设立一些单项奖，比如最像人的[笑哭R]']"
64,46,64_防晒喷雾_都晒黑了_还要喷防晒_晒黑了,"['防晒喷雾', '都晒黑了', '还要喷防晒', '晒黑了', '捂嘴笑r', '既然怕热回去给孩子改成浅色吧', '早干嘛', '是不是光线太暗了', '是不是换成白漆能少喷几下', '是怕晒黑了吗']","['你这个防晒喷雾效果不行啊，都晒黑了[doge][doge][doge][doge][doge][doge]', '这么黑了，还要喷防晒[偷笑R]', '是不是换成白漆能少喷几下[捂嘴笑R][捂嘴笑R][捂嘴笑R]']"
65,45,65_加油_加电_还有人叫加油_罗伯特,"['加油', '加电', '还有人叫加油', '罗伯特', '有人在喊加油', '是认真的吗', '旁边喊加油', '稳了', '老三神油', '我有个疑问']","['加油！你们很棒！', '加油！加油', '加油 具象化了']"
66,44,66_wd40_40_男人的香水_喷的wd40,"['wd40', '40', '男人的香水', '喷的wd40', 'wd', '男人的面膜', '每公里2瓶wd', '来点wd40润一润', '机器人的香水wd40', '机器人的杜蕾斯']","['男人的香水，wd40[偷笑R]', 'WD40 你的马拉松补给站', '多囤点 wd40 以后能涨价']"
67,43,67_八步赶蝉_机器人会八步赶蝉_这是开了八步赶蝉的功能_看着跟八步赶蝉似的,"['八步赶蝉', '机器人会八步赶蝉', '这是开了八步赶蝉的功能', '看着跟八步赶蝉似的', '看来是最经济', '看到个八步赶蚕', '用八步赶蝉跑啊', '来个八步赶蝉', '有咩有三步赶蝉还是啥的跑法', '最后一个是八步赶蝉吗']","['八步赶蝉？', '八步赶蝉？？？？？？？？', '八步赶蝉']"
68,43,68_机器人跑步也要摆臂吗_吧唧r_机器人扭胳膊干嘛_机器人就不用摆臂了吧,"['机器人跑步也要摆臂吗', '吧唧r', '机器人扭胳膊干嘛', '机器人就不用摆臂了吧', '机器人还用摆臂吗', '机器人跑步需要甩臂吗', '机器人跑步真的需要摆臂吗', '机器人跑步有必要摆手吗', '机器人跑步摆手是为了', '机器人跑步也需要摆臂']","['为什么非要摆臂？机器又不需要像人一样胳膊腿协调，撒开腿跑就好了，胳膊不用动呀', '机器人跑步也要摆臂吗', '机器人跑步也要摆臂吗？']"
69,42,69_鲁班七号_小鲁班_有点像王者的鲁班_是你吗鲁班,"['鲁班七号', '小鲁班', '有点像王者的鲁班', '是你吗鲁班', '有个像小鲁班', '智商250', '王者投一个鲁班七号呗', '机器人版', '小短腿好可爱', '迈着矫健的步伐']","['鲁班七号………', '鲁班七号？', '鲁班七号']"
70,42,70_斜眼r_机械人能上战场_等比例放大_是不是就是机甲战士了,"['斜眼r', '机械人能上战场', '等比例放大', '是不是就是机甲战士了', '敌人看了会不会崩溃', '有机器人也挺好的', '敌人是什么感受', '敌人分散躲在城市废墟里埋伏', '搞人形只是为机甲做准备', '未来战场当老美看到犹如电影复联2里犹如奥创大军般的机器人冲过来他们是什么感觉']","['大家畅想一下，未来战场当老美看到犹如电影复联2里犹如奥创大军般的机器人冲过来他们是什么感觉[斜眼R][斜眼R][斜眼R][斜眼R]', '未来发展方向 比如高原边境冲突 机器人拿着冷兵器和对面干 或者基于这样的机器人改装的外骨骼 拿着重型冷兵器干', '想起以后的城市战，敌人分散躲在城市废墟里埋伏，突然看到远处飞来一堆无人机，地上还有一群机械狼，经过一阵鏖战终于顶过去之后，在烟雾中看到人型大喜，以为终于可以杀敌了，结果那个人形头上亮红灯了。']"
71,41,71_进化的真快啊_进化的太快了_看来还得一年进化才行_这种进化真厉害,"['进化的真快啊', '进化的太快了', '看来还得一年进化才行', '这种进化真厉害', '这才过年没几天啊', '这才一年啊', '这才一届时间', '经过一年的进化', '明年就好玩了', '明年就进化到自我补给吧']","['进化的太快了！[汗颜R]', '进化的真快啊[赞R]，前两年还摔的跟孙子似的', '进化的太快了，去年还跌跌撞撞']"
72,40,72_还没开始就结束了_出师未捷身先死_已经结束了_开始了吗,"['还没开始就结束了', '出师未捷身先死', '已经结束了', '开始了吗', '真正实现了死在起跑线上了', '正好输在起跑线上了', '机不认输', '有没有走到终点的', '最后那个可能真的有点赶时间了', '终点不重要']","['还没开始就结束了[捂脸R]', '还没开始就结束了[大笑R]', '还没开始就结束了[笑哭R]']"
73,40,73_整个帽子是怕它被晒黑吗_看把孩子晒的_有帽子叔叔在旁边是怕有人偷走选手吗_旁边小草帽,"['整个帽子是怕它被晒黑吗', '看把孩子晒的', '有帽子叔叔在旁边是怕有人偷走选手吗', '旁边小草帽', '竟然还带顶帽子', '这么黑了', '红色心形r', '有点可爱', '救命', '自拍r']","['整个帽子是怕它被晒黑吗[doge]', '救命 有点可爱！还戴个小帽子[笑哭R][笑哭R]', '有帽子叔叔在旁边是怕有人偷走选手吗[doge]']"
74,40,74_不受控制了_举手r_这是人在控制吗_这应该是失去控制啦,"['不受控制了', '举手r', '这是人在控制吗', '这应该是失去控制啦', '红色的缺个角', '这种是人操控的', '有没有可能失控停不下来了', '有人控制吗', '操控的人跟不上咋办', '我靠']","['不受控制了[大笑R][大笑R]', '不受控制了[笑哭R]', '这应该是失去控制啦[举手R][举手R]']"
75,39,75_机器人也得_是不是也应该机器人去补_这有啥用啊_这感觉好滑稽,"['机器人也得', '是不是也应该机器人去补', '这有啥用啊', '这感觉好滑稽', '给走路那个机器人引导美食区补充下', '机器也要休息', '直接一直跑过去', '机器人还会饭撒呢', '没看到我快累的平衡性都跟不上了吗', '机器人吃燃料']","['机器人:麻烦加补给麻溜点，没看到我快累的平衡性都跟不上了吗', '这感觉好滑稽  我还以为机器人不用补给，直接一直跑过去', '这补给，是不是也应该机器人去补？']"
76,36,76_云南白药气雾剂_云南白药喷雾剂_来点云南白药_这是搞笑演小品吗,"['云南白药气雾剂', '云南白药喷雾剂', '来点云南白药', '这是搞笑演小品吗', '继续干', '灌能量胶', '毒品', '喷的是什么', '相信我', '云南白药']","['云南白药气雾剂[偷笑R]', '加冰，云南白药喷雾剂，压缩饼干', '懂了，云南白药气雾剂']"
77,35,77_晋升上吊_看着挺安全的呢_没头的跑起来像极了回魂夜里的那个无头鬼_最后一个是前倾坐地炮,"['晋升上吊', '看着挺安全的呢', '没头的跑起来像极了回魂夜里的那个无头鬼', '最后一个是前倾坐地炮', '晚上喝了酒上街看到能给我吓死', '白天还行', '放下挂起来都不容易', '瘆人', '独自训练的时候有多诡异吗', '碰上这帮']","['大晚上的，瘆人', '这大晚上的，碰上这帮“科技宠儿”，怪吓人[吐舌头H]', '白天还行，这要是晚上真是吓死人了']"
78,35,78_机器人马拉松的意义是啥_让机器人跑马拉松的意义是什么_机器人跑马拉松有啥意义_机器人跑马拉松有啥用,"['机器人马拉松的意义是啥', '让机器人跑马拉松的意义是什么', '机器人跑马拉松有啥意义', '机器人跑马拉松有啥用', '机器人跑马拉松的意义在哪里', '机器人跑马拉松的意义是什么', '机器人跑马拉松的意义是', '纯属好奇', '汽车意义是什么', '机器人马拉松有啥意义']","['所以，让机器人跑马拉松的意义是什么？', '让机器人跑马拉松的意义是什么？纯属好奇', '机器人跑马拉松的意义是什么？测试电机强度？测试耐用度？']"
79,35,79_突然想起来了那个豆脚_看个豆角的集合_笑死人了_okr,"['突然想起来了那个豆脚', '看个豆角的集合', '笑死人了', 'okr', '捂嘴笑r', '嘻嘻r', '不是', '哈哈哈', 'doge', '偷笑r']","['还有个顶着个豆包的两条腿   笑死人了', '突然想起来了那个豆脚', '看个豆角的集合。[doge][doge]']"
80,34,80_重心不稳啊_这脚太细窄了_这得有85以上了吧_这得有40码了吧,"['重心不稳啊', '这脚太细窄了', '这得有85以上了吧', '这得有40码了吧', '比工作人员还高', '有点头重脚轻站不稳', '晚上没休息好', '站不稳了', '站都站不稳', '黑薯问号r']","['这脚太细窄了，都站不稳[捂脸R]', '腿太长了吧，比工作人员还高，重心不稳啊', '不能把脚丫子做大点吗？重心不稳啊']"
81,34,81_昨晚刷到杰伦跳舞啊哈哈哈哈哈哈哈_这蓝色的是被弃养了吗_白天加班发撒是吧_没错,"['昨晚刷到杰伦跳舞啊哈哈哈哈哈哈哈', '这蓝色的是被弃养了吗', '白天加班发撒是吧', '没错', '有一个慢慢吞吞前一个视频看到它在跳街舞', '最后跳舞跳没电被抬了', '晚上跳舞', '是张杰鸟巢同款', '昨天还刷到84号给旁边的观众跳了几段舞呢', '社牛跳舞那个呢']","['社牛跳舞那个呢[偷笑R]', '可是 084 会跳舞，给我迷坏了[哭惹R]', '没错，是张杰鸟巢同款！晚上跳舞，白天加班发撒是吧！但不是宇树的，北京天九，专做表演的[偷笑R][偷笑R][偷笑R]']"
82,33,82_来搞笑的多_看脑袋就是宇树_这是宇树家的吗_有几个宇树,"['来搞笑的多', '看脑袋就是宇树', '这是宇树家的吗', '有几个宇树', '显眼包宇树', '杭州人民来了', '春晚的武bot', '短期内这么多品牌也搓出来了', '破案了', '第二个是宇树吗']","['所以，宇树上市是对的，短期内这么多品牌也搓出来了！', '还。。。。是。。。。来搞笑的多。有几个宇树？', '破案了 这个就是宇树G1[doge]春晚的武BOT[doge]']"
83,32,83_本人将严肃的在此评论_并在机器人统治地球之后当做投名状_本人将严肃地在此评论_就凭这条笔记,"['本人将严肃的在此评论', '并在机器人统治地球之后当做投名状', '本人将严肃地在此评论', '就凭这条笔记', '本人已自选点赞此条内容', '请将本人置为非清除对象', '这代表本人认同本文内容', '本人认同本文内容', '机油就是血液', '枪呢']","['本人将严肃的在此评论，并在机器人统治地球之后当做投名状', '本人将严肃的在此评论，并在机器人统治地球之后当做投名状。我们要保护机器人的合法权益！！！钛君我们是一伙的啊！', '本人将严肃的在此评论，并在机器人统治地球之后当做投名状\U0001fae1']"
84,32,84_这视频如果发到tiktok_这美国也不行啊_看看美國吧_给西方一点点震撼,"['这视频如果发到tiktok', '这美国也不行啊', '看看美國吧', '给西方一点点震撼', '美国肯定又会封', '给外国人看看去', '这有什么用', '老外要看傻眼了', '这肯定又被转发到国外', '这肯定是美国']","['给外国人看看去。他们不是一直很有优越感么。[偷笑R]', '这要是老外先搞出来，指不定捧成啥样[偷笑R][捂脸R]', '为什么国内的评论大部分都是“这有什么用” 之类的啊 这视频如果发到tiktok 外国人都得炸锅了']"
85,32,85_机器人救护车_这类活动会配置_是无人驾驶的车_结果两个人类抬着机器人,"['机器人救护车', '这类活动会配置', '是无人驾驶的车', '结果两个人类抬着机器人', '社会发展到机器人都有救护车了', '看到图之前以为是机器人抢救人类', '看到120来了和躺在地上的机器人', '现在学习机器人急救还来得及么', '机器人还不能救人但是人已经可以救机器人了', '机器人救机器人吗']","['不是，这对吗？[微笑R]救护车连机器人也可以救吗[笑哭R]', '机器人救护车，我还以为是机器人抢救人[笑哭R]', '莫名的喜感[捂脸R]机器人救护车 机器人坐车车[大笑R]太可爱啦']"
86,31,86_电机过热了_电机过热_给电机冷却的_看来有点烧机油,"['电机过热了', '电机过热', '给电机冷却的', '看来有点烧机油', '电机高温了酒精冷却吗', '电机高温', '电机都高温了', '电机还是不行哦', '电机过热保护了', '电机过热了降温呢']","['这是速冷喷雾吧 电机过热了', '电机过热了', '电机过热了[笑哭R]']"
87,30,87_关节润滑剂吗_是不是润滑油_润滑的吗_涂点润滑油吗,"['关节润滑剂吗', '是不是润滑油', '润滑的吗', '涂点润滑油吗', '松锈灵', '有润滑作用', '清洗润滑剂喷喷', '是不是上的润滑油', '整点润滑油', '润滑剂吧']","['松锈灵，有润滑作用', '关节润滑剂吗', '关节润滑剂吗？[笑哭R]']"
88,30,88_进步太快了_进步好大_进步真快_明显进步了,"['进步太快了', '进步好大', '进步真快', '明显进步了', '现在我看到的是进步的很快', '比之前达到更快速度和稳步是一大进步', '有很大进步了', '太棒了', '进步太大了', '不管怎么说']","['上一次参赛还非常笨拙……进步太快了。', '进步太快了。', '进步太快了']"
