帖子id,机器人状态,人的形象,帖子链接,一级评论次数,二级评论次数,matched_xhs_id,帖子标题,帖子正文
7497081266181836038,,,https://www.tiktok.com/@360.raw.magazine/video/7497081266181836038,0,0,,Robots and Humans Run Side by ,"Robots and Humans Run Side by Side in the World's First Humanoid Half Marathon In an unprecedented event, Beijing witnessed the world's first humanoid half marathon, where robots and humans shared the track in a race that marked a milestone in the history of technology and sports. Held in ""E-Town,"" a tech district of the Chinese capital, the event brought together over 20 humanoid robots and thousands of human runners to complete the 21-kilometer course. A Monumental Technological Leap The robot ""Tiangong Ultra,"" standing 1.8 meters tall and weighing 52 kilograms, stood out by finishing the race in 2 hours, 40 minutes, and 42 seconds, showcasing significant advances in humanoid robotics. While the human winner, Machascaleb Alhamis, crossed the finish line in 1 hour, 6 minutes, and 32 seconds, the robots' participation served as a mobile laboratory for testing hardware, algorithms, and batteries in real-world conditions. Challenges and Achievements The race was not without setbacks: some robots stumbled at the start, while others collided with barriers. Nonetheless, these challenges highlighted the resilience of technical teams and the robots' ability to adapt and overcome obstacles. A Shared Future According to Liang Liang, vice president of the organizing committee, this event is a step toward the integration of humanoid robots into society, aiming for them to take on human tasks in the future. The half marathon was not just a competition but also a platform to foster innovation and collaboration between humans and machines. Final Reflection The world's first humanoid half marathon not only celebrated technological advances but also raised questions about the future coexistence of humans and robots. Sources Press office official Beijing witnessed the world's/The robot ""Tiangong Ultra""/ Photos stock social networks official The robot ""Tiangong Ultra/Facebook/ Subscribe for more in-depth analysis and exclusive news. Press Staff 360 Raw Magazine    For more information stay connected  @360RawMagazine #360RawMagazineNEWYORK  #360RawMagazineDiscovery #360RawMagazineNEWS #360RawMagazinePRESS #360RawMagazineGoogle #360RawMagazineMIAMI #360RawMagazine "
7465308029467086085,,,https://www.tiktok.com/@h_bintang/video/7465308029467086085,2,1,,China bersiap untuk menjadi tu,"China bersiap untuk menjadi tuan rumah lomba maraton pertama di dunia yang mencakup pesaing manusia dan robot April 2025 ini di distrik Daxing Beijing. Half-marathon 13 mil (21 km) akan menampilkan 12 ribu pelari manusia bersama robot humanoid, dengan hadiah diberikan kepada tiga peserta terbaik terlepas dari apakah mereka manusia atau mesin. Untuk memenuhi syarat, robot harus humanoid - dapat berjalan atau berlari dengan dua kaki - dan harus tingginya antara 0,5 dan 2 meter, dengan panjang kaki (dari pinggul ke telapak) minimal 0,45 meter. Pesaing dapat menggunakan robot kontrol jarak jauh atau otonom, dan swap baterai diizinkan selama perlombaan. Acara ini menekankan upaya China untuk mengatasi tantangan tenaga kerja dengan memajukan robotika dan teknologi otomatika."
7630661360954658068,,,https://www.tiktok.com/@abscbnnews/video/7630661360954658068,11,0,,Humans: 0 Robots: 1 🏁 A humano,"Humans: 0 Robots: 1 🏁 A humanoid robot just ""ran"" a half marathon in 50:26, officially beating the human world record in Beijing. #abscbnnews #robot #running #marathon"
7630454478637944095,,,https://www.tiktok.com/@theargentgroup/video/7630454478637944095,2,0,,Beijing hosted its second huma,"Beijing hosted its second humanoid robot half marathon on April 19, 2026, and the progress is huge. Team Honor’s robot “Lightning” won the race, finishing the 21.1 km distance in 50 minutes and 26 seconds.  A faster version of the same robot completed it in 48:19, but it was remotely controlled, so it did not qualify for the top prize. The winning robot ran fully autonomously using AI and sensors. This was a dedicated robot race, with over 100 humanoid robots from 26 brands competing, while human runners raced on separate tracks. “Lightning” even beat the human half-marathon world record of 57:20 set by Jacob Kiplimo in March 2026, finishing about 7 minutes faster. Some robots were remotely controlled, but the event focused on fully autonomous performance. There were a few stumbles, but overall, many robots completed the race successfully. #Robotics #AI #TechNews #Beijing #China  "
7497351998317104390,,,https://www.tiktok.com/@bambod237/video/7497351998317104390,4,0,,"Last weekend, Beijing humanoid","Last weekend, Beijing humanoid robots half-marathon kicked off in the Beijing Economic-Technological Development Area in southeast Beijing, marking the first time in the world that robotic and human participants run along the same route on separate tracks. Robotic participant ""Tiangong Ultra"" was the first to cross the finish line. 🏃🤖 #Beijing #China #Robot #ChineseWisdom #Marathon#donaldtrump #usa_tiktok #fyp #ตามจังหวะ #virtualreality "
7631670004840254740,,,https://www.tiktok.com/@honorarabia/video/7631670004840254740,6,0,,What a night. ✨ The launch of ,"What a night. ✨ The launch of the #HONOR600 Series wasn’t just an event, it was a moment. From the energy in the room to everyone experiencing the features firsthand, it truly felt like the start of something bigger. A new era of AI begins here. Thank you to everyone who joined us and made it unforgettable. 💫 يا لها من ليلة. ✨ إطلاق سلسلة #HONOR600 ما كان مجرد فعالية، كان لحظة مميزة بكل معنى الكلمة. من الأجواء في المكان إلى تجربة الجميع للمزايا عن قرب، كان واضح إننا قدام بداية شيء أكبر. هنا تبدأ مرحلة جديدة من الذكاء الاصطناعي. شكرًا لكل من حضر وخلّى هاللحظة ما تُنسى. 💫"
7630488465443917087,,,https://www.tiktok.com/@dylannn.tech/video/7630488465443917087,0,0,,Things I read in tech today in,Things I read in tech today instead of doomscrolling…
7495588497491758391,,,https://www.tiktok.com/@shevazieeeee/video/7495588497491758391,5,0,,Lucu lucu banget karya robot m,"Lucu lucu banget karya robot mereka😍 , serius klo kalian nonton videonya lucu we wkwkw robotnya ada yg jalannya cepet ada jg yang pingsan , ada yang pincang pincang, tapi semuanya karya mereka keren pol!🇨🇳👍  #robotic #robotchina #china #chinalife #liveinchina #chinatravel #beijing "
7635327832343743777,,,https://www.tiktok.com/@user3yaj03c6sp/video/7635327832343743777,3,2,,#china #peoplesrepublic #robot,#china #peoplesrepublic #robot #ai #guidedog 
7495000977544678686,,,https://www.tiktok.com/@user4351661207188/video/7495000977544678686,0,0,,I robot ,I robot 
7630019545385733398,,,https://www.tiktok.com/@alessandro.paita/video/7630019545385733398,0,0,,Mahhh Maratona mista di Pechin,"Mahhh Maratona mista di Pechino, un robot ha le convulsioni e si autodistrugge: portato via in barella Durante gli allenamenti per la mezza maratona di Pechino, in cui correranno sia umani che robot, uno di questi ultimi è crollato appena dopo aver provato la partenza. Il robot si è dimenato al suolo come fosse stato colpito da convulsioni, finendo per distruggersi in tanti pezzi. A quel punto sono arrivati subito degli addetti con barella che lo hanno portato via. Domenica 19 aprile, alle 7:30 ora locale, partirà a Pechino la seconda edizione della ‘Beijing E-Town Humanoid Robot Half-Marathon', una mezza maratona aperta alla partecipazione mista di esseri umani e robot. Uno di questi ultimi, impegnato nelle prove dei giorni di vigilia, è clamorosamente crollato dopo qualche passo: in preda a una sorta di convulsioni, il robot umanoide si è poi autodistrutto, venendo portato via in barella da soccorritori accorsi immediatamente. Una scena così di impatto, che il video è diventato virale. Saranno più di 10mila i partecipanti umani alla mezza maratona di Pechino (distanza standard di 21,0975 km), che domenica si snoderà lungo strade, parchi e anche alcuni tratti del circuito urbano Gran Turismo appena inaugurato nella capitale cinese. In aggiunta ai concorrenti classici, al via ci saranno oltre 300 robot umanoidi portati in competizione da più di 100 team, quasi cinque volte rispetto alla prima edizione del 2025, vinta nella sua categoria da Tiangong Ultra in 2 ore, 40 minuti e 42 secondi (ve ne raccontammo lo scorso anno). Il robot fu l'unico a finire entro il tempo massimo umano di 3 e ore 10minuti, mentre solo 6 robot su 21 completarono la gara. Un robot si accascia e si autodistrugge nelle prove della mezza maratona mista di Pechino Data la sua natura particolare, la gara vera e propria è preceduta da prove per testare la capacità effettiva di concorrere dei robot, in modo da prevenire problemi che possano avere un impatto negativo anche sugli altri partecipanti. In uno di questi test, relativo alla partenza, si vede uno dei robot umanoidi attendere lo start della speaker e poi avviarsi. Ma dopo qualche passo inciampa su un piccolo rialzo posto proprio sulla linea di partenza e cade rovinosamente. Quello che segue è abbastanza surreale: il robot si dimena come fosse scosso da convulsioni, movimenti incontrollati che lo fanno andare distrutto in tanti pezzi. A quel punto, ad aggiungere un ulteriore elemento di assurdità, si vedono accorrere degli addetti che caricano a tempo di record su una barella ciò che resta del robot e lo portano via. Quello che è sicuro è che il protocollo dei soccorsi alla mezza maratona di Pechino è organizzato benissimo… Le regole: due categorie di robot iscritti Le regole della ‘Beijing E-Town Humanoid Robot Half-Marathon' prevedono per i robot due categorie di partecipanti (stesso percorso e classifica finale mista). Quelli con ‘autonomous navigation' (circa il 40% dei robot) devono correre da soli dopo la partenza e possono ricevere interventi umani molto limitati. Solo quattro scenari sono consentiti in tal senso, ovvero avvio, cambio della batteria nei punti di ricarica, sorpasso d'emergenza, stop per guasto. Poi ci sono i robot con ‘remote control': c'è un operatore in mini car che li segue allo scopo. Il tempo finale di questi ultimi viene moltiplicato per il coefficiente di 1.2. Entrambe le categorie di robot partecipanti devono avere forma strettamente umanoide e altezza compresa tra 1,75 e 1,80 metri (qui sopra un paio di altri video delle prove, quello a destra riporta altri incidenti). La partenza è scaglioni, un robot alla volta, con intervallo di 30 secondi. Le regole di marcia sono: tenere la destra, sorpassare a sinistra, mantenere una distanza di sicurezza di circa 5 metri. E possibilmente non autodistruggersi…"
7484747283817336107,,,https://www.tiktok.com/@therunnerjournal/video/7484747283817336107,0,0,,Crazy race when this happens #,Crazy race when this happens #running #RunningCommunity #RunnersLife 
7496482971998817543,,,https://www.tiktok.com/@menataproject.id/video/7496482971998817543,3,0,,Ada istilah dunia diciptakan o,"Ada istilah dunia diciptakan oleh tuhan, sisanya diciptakan oleh china 👀 #robotchina #china #marathon #humanrobotmarathon #fyp #fypage #fypシ゚ #fypp #foryou #foryoupage #foryoupageofficial #robotic #menataproject "
7630254461641936150,,,https://www.tiktok.com/@chinaliuyusen/video/7630254461641936150,386,151,,,
7627553768384531735,,,https://www.tiktok.com/@chinaliuyusen/video/7627553768384531735,11,3,,Beijing Yizhuang Robot Maratho,Beijing Yizhuang Robot Marathon preheating last night! 🔥 #robotics #humanoidrobot #robots #futuretech   #bipedalrobot 
7492185622392605995,,,https://www.tiktok.com/@cgtnamerica/video/7492185622392605995,1,1,,"For the first time ever, human","For the first time ever, humanoid robots will officially race alongside humans in the Beijing Yizhuang Half-Marathon. The event will test the limits of robotics technology as they trek 21.1km (13.1 miles) against human competitors.  Who do you think will win? #Robots #Humanoid #China #TikTok #Culture #Science "
7495002426970213654,,,https://www.tiktok.com/@skynews/video/7495002426970213654,16,6,,#Robots race against humans in,"#Robots race against humans in #Beijing half-#marathon .    The winning robot crossed the finishing line in two hours and 40 minutes, while the men's winner of the race had a time of one hour and two minutes."
7630685060500409630,,,https://www.tiktok.com/@bimbiggy/video/7630685060500409630,40,17,,A humanoid robot runs half-mar,A humanoid robot runs half-marathon faster than the human world record #lightning #humanoid #robot #bejing #halfmarathon 
7495039139293728042,,,https://www.tiktok.com/@freeandeasy06/video/7495039139293728042,4,2,,"On the morning of April 19, th","On the morning of April 19, the world's first humanoid robot half marathon started in Beijing Yizhuang. 21 robot teams competed with 12,000 human runners on the 21.0975-kilometer track. Tiangong Robot was the first to cross the finish line with a time of 2 hours, 40 minutes and 42 seconds, winning the championship.#fyp #China #🇨🇳 #robot #ai "
7630265127480184086,,,https://www.tiktok.com/@chinaminutes/video/7630265127480184086,137,95,,🇨🇳 A human vs. robot half-mara,"🇨🇳 A human vs. robot half-marathon has officially kicked off in Beijing, China—now live with more than 300 humanoid robots from 26 companies running alongside around 12,000 participants in the city’s E-Town. 🏃‍♂️🤖 The 21.1km course spans city roads, racetrack sections and park terrain, putting robots to the test in real-world conditions. This year, teams are limited to just two battery swaps and two robot changes—down from five last time. ⏳ Stay tuned for the results. —— #marathon #live #robots #robotvshumans #humanoid "
7501614973093776682,,,https://www.tiktok.com/@muhaitheofficial/video/7501614973093776682,9,1,,Robot marathon in china.  The ,Robot marathon in china.  The event took place in Beijing Not Shanghai  
7629345735259245827,,,https://www.tiktok.com/@chinaminutes/video/7629345735259245827,69,9,,🥹 Two tiny cute robots were se,"🥹 Two tiny cute robots were seen waving and cheering each other on ahead of Beijing’s robot marathon, as teams gear up and carry out final test runs before the race. 📍 The upcoming robot half-marathon on April 19th will see over 100 teams take on a full 21.1km course across urban roads and park terrain in Beijing, China. Both autonomous and remote-controlled robots will compete, with autonomous entries making up a growing share. ⚡ A major focus this time around is real-time navigation and stability. The robots must adapt to changing environments, maintain balance, and manage battery life over long distances with minimal human intervention. 🧠 The event also introduces stricter rules on human assistance, clearer scoring systems, and upgraded safety protocols, marking a step toward real-world deployment of humanoid robotics. 💭 Will you be cheering for these cute ones?👇🏼 —— #robot #robotdance #cuterobot #marathonrunner #marathon "
7630286769279323406,,,https://www.tiktok.com/@hanoffice_zsh/video/7630286769279323406,32,65,,Beijing Half Marathon Robot Co,"Beijing Half Marathon Robot Competition, 50 minutes 26 seconds, surpassing the human record.#china #robots #marathon #record "
7494851506349280543,,,https://www.tiktok.com/@ilovezhejiang/video/7494851506349280543,121,5,,🤖 Robots Hit the Beijing Marat,"🤖 Robots Hit the Beijing Marathon!
 #Robots #Marathon #Beijing #Tech #Race "
7630380518319705366,,,https://www.tiktok.com/@chinaliuyusen/video/7630380518319705366,19,6,,,
7628966971886865682,,,https://www.tiktok.com/@dr_implausible/video/7628966971886865682,17,4,,#robot #marathon #ai,#robot #marathon #ai
7494828771325840673,,,https://www.tiktok.com/@chinaxinhua_europe/video/7494828771325840673,1,0,,The world's first humanoid rob,The world's first humanoid robot half-marathon is underway in Beijing -- the first time ever for robotic and human participants to run along the same route on separate tracks. #Robot #Marathon #China #humanoid #Beijing
7631598197772750094,,,https://www.tiktok.com/@zhe.robots/video/7631598197772750094,29,2,,See the champions of half mara,See the champions of half marathon in Beijing. Not cute but fast!🤖😂🥰👍##China #technology #marathon #robot ##beijing 
7494884857303076126,,,https://www.tiktok.com/@inzhejiang/video/7494884857303076126,179,66,,Which one do you think is the ,Which one do you think is the winner? #wow #robot #robots #beijing #technology #marathon #China #chinatravel
7625672595483987222,,,https://www.tiktok.com/@chinaliuyusen/video/7625672595483987222,457,102,,"Guys, guess what! This robot d","Guys, guess what! This robot doing kung fu, that last kick? My brain just short-circuited 😂 #Robot #KungFu #FunnyMoments#BeijingRobotMarathon #HumanoidRobot "
7643383522429898006,,,https://www.tiktok.com/@shenzhenpages/video/7643383522429898006,0,0,,"Honor’s humanoid robot Flash, ","Honor’s humanoid robot Flash, who made history and won the Beijing Half‑Marathon, visited Shenzhen recently. It finished the full 21 km course in just 50 mins 26 sec (fully autonomous), beating the human half‑marathon world record by nearly 7 minutes. #chinatiktok #tiktokchina #shenzhen #humanoid #robotics "
7630491481236704545,,,https://www.tiktok.com/@systemf3hler/video/7630491481236704545,77,29,,Ein humanoider Roboter in Chin,"Ein humanoider Roboter in China ist einen Halbmarathon schneller gelaufen als Menschen. Was vor wenigen Jahren noch nach Science-Fiction klang, ist jetzt Realität.  #china #roboter #ki #technologie #zukunft "
7630389496885808406,,,https://www.tiktok.com/@chinaminutes/video/7630389496885808406,453,222,,🇨🇳 Smartphone brand HONOR domi,"🇨🇳 Smartphone brand HONOR dominated Beijing’s humanoid robot half-marathon, sweeping all three podium spots as its “Lightning” robot completed the 21.1km course in 50:26—despite falling just metres before the finish.  The time beat the human half-marathon world record of Jacob Kiplimo by more than six minutes, and was around 17 minutes faster than the quickest human runner on the day. 🏃‍♂️🤖 The race, held in Beijing’s E-Town, saw more than 100 robot teams compete alongside around 12,000 human participants, with nearly 40% of robots running fully autonomously. The top three finishers were all “Lightning” models operated by different teams, highlighting rapid advances in speed, endurance and real-world adaptability. ⚙️ Not all runs were smooth—some robots fell, collided or had to be carried off the course—underscoring both the progress and limitations of current humanoid systems as they navigate complex terrain. 📈 Now in its second year, the event is emerging as a key testing ground for China’s robotics industry, from battery life and motor durability to AI-driven navigation, as the country continues to push humanoid robots as a major future growth sector. —— #marathon #winner #robotmarathon #robots #china "
7495768803356331307,,,https://www.tiktok.com/@longhua_shenzhen/video/7495768803356331307,0,0,,Robot running a marathon? No g,"Robot running a marathon? No gasping for air! The world’s first humanoid half-marathon just went down in Beijing. Jointly developed by Shenzhen's UBTECH, TianGong Ultra sped to first place with a time of 2 hours and 40 minutes. #robots #marathon #China #Fyp #tech"
7630772250849217813,,,https://www.tiktok.com/@infipop.id/video/7630772250849217813,245,47,,Dalam acara half marathon robo,"Dalam acara half marathon robot Beijing yang diselenggarakan kemarin(19/04/26), di antara 40 robot humanoid yang ikut serta, ada salah satu robot yang mencuri perhatian, yaitu robot yang menembus garis finish terakhir karena bentuk tubuhnya yang kecil dan membawa botol susu yang menambah keimutannya. gemes banget, ini sih ʳᵒᵇᵒᵗ🤏🏻 #fyp #robothumanoid #marathonbeijing #editorial"
7629803587320696077,,,https://www.tiktok.com/@viralhahalab/video/7629803587320696077,17,12,,Robots… Humanoid robots will r,"Robots… Humanoid robots will run alongside thousands of living, breathing humans in a half-marathon through the industrial-technology park in Beijing. More than 300 robots are expected to start—that is far more than at the first such race last year, when just 21 bots competed (only six finished; the rest tripped, overheated or otherwise ran out of puff). #robot #beijing #marathon #race #running "
7630282683951615246,,,https://www.tiktok.com/@omegajzku70/video/7630282683951615246,0,0,,First_humanoid_robot_crosses_f,First_humanoid_robot_crosses_finish_line_in_Beijing_half_marathon__coolchina
7633150863229406471,,,https://www.tiktok.com/@amit_y04/video/7633150863229406471,63,30,,#fyp #robot #trending #program,#fyp #robot #trending #programer #tech 
7630536429109660950,,,https://www.tiktok.com/@newshortstt/video/7630536429109660950,53,26,,Робот Впервые Победил Человека,Робот Впервые Победил Человека в Марафоне
7630643481278549279,,,https://www.tiktok.com/@scroogemcbucks/video/7630643481278549279,2,1,,Beijing's second humanoid robo,Beijing's second humanoid robot half-marathon pt 2 4/19/26 tune in #TheSpot187 #humanoidrobots
7630439934490463510,,,https://www.tiktok.com/@bfmtv/video/7630439934490463510,141,71,,Des robots humanoïdes ont batt,"Des robots humanoïdes ont battu le record du monde humain du semi-marathon à Pékin. Le robot champion a signé un temps de 50 minutes 26 secondes pour boucler les 21 kilomètres, un temps plus rapide que le record du monde chez les hommes qui est de 57 minutes 20 secondes, détenu par le coureur ougandais Jacob Kiplimo. #sinformersurtiktok #pourtoi #robot #technologie #chine #semimarathon"
7630474678078803213,,,https://www.tiktok.com/@ssapphirerobotics007/video/7630474678078803213,2,0,,"At the Beijing Robot Marathon,","At the Beijing Robot Marathon, the energy felt less like a typical race and more like Formula 1 with humanoids. Fast, intense, and surprisingly entertaining. But what really stood out? Not just the robots—but the reactions from people watching them. 💬 “That’s pretty badass… in the future, if robots chase us, we won’t even be able to outrun them.” 💬 “Just put some wheels on them already!” 💬 “One robot for every three workers—now that’s job creation.” What’s your take—exciting future or a little bit scary? 🤔 #Robotics #AI #FutureTech #Innovation #HumanoidRobots "
7631201453834571038,,,https://www.tiktok.com/@aztonas3/video/7631201453834571038,1,0,,#china #beijing #robot #robotm,#china #beijing #robot #robotmarathon 
7634057982136913165,,,https://www.tiktok.com/@fawcat81/video/7634057982136913165,0,0,,China Created Robot Marathon I,China Created Robot Marathon In Beijing #china #robot #technology #unique #tech 
7496821057924369719,,,https://www.tiktok.com/@cholvision/video/7496821057924369719,2,0,,"Robot lari maraton? Keren, tap","Robot lari maraton? Keren, tapi di Beijing, mereka tergelincir, keluarin asap, bahkan hancur! 😱 Yuk, intip cerita seru maraton robot pertama dunia yang penuh drama! 🌐 Lihat dunia, pahami ceritanya, dan sambut masa depan teknologi! 🚀 #CholVision #RobotMaraton #teknologi "
7644252331558620430,,,https://www.tiktok.com/@cnbc/video/7644252331558620430,1,0,,At robot learning centers in C,"At robot learning centers in China, people teach machines how to work in a variety of scenarios. Humanoid robots are part of Beijing’s bigger industrial strategy to dominate global markets and supply chains. CNBC's Eunice Yoon explains. Find the full report at the #linkinbio or the link on screen. #robots #china"
7643740978880318740,,,https://www.tiktok.com/@angeline_cb/video/7643740978880318740,1,0,,Robot juga bisa ngamen nih 😩🤯 ,Robot juga bisa ngamen nih 😩🤯 #robot #ai #beijing #china #belajarmandarin 
7643880323637349653,,,https://www.tiktok.com/@latinanoticias/video/7643880323637349653,6,0,,"VIDEO: AIL, CCTV+/CGTN.GOV CN ","VIDEO: AIL, CCTV+/CGTN.GOV CN | 🚨 La tecnología y el deporte se unieron en China durante la primera competencia escolar de fútbol entre robots humanoides, realizada en el distrito de Haidian, en Beijing. El torneo reunió a 44 equipos estudiantiles de distintas regiones del país, quienes programaron robots capaces de jugar de forma completamente autónoma, sin control remoto. Cada robot podía identificar la cancha, desplazarse, defender, pasar el balón e incluso rematar al arco gracias al código desarrollado por los propios estudiantes. Aunque los movimientos todavía están lejos del nivel de futbolistas profesionales, el evento sorprendió por el ambiente y la precisión de las máquinas, convirtiéndose en una muestra del avance de la robótica y la inteligencia artificial aplicada al deporte."
7643841920426462486,,,https://www.tiktok.com/@artificialnewstv/video/7643841920426462486,3,1,,The rise of military humanoid ,"The rise of military humanoid robots is starting to feel less like science fiction… and more like an approaching reality ⚔️🤖 Around the world, countries are investing heavily in: 🧠 Artificial intelligence 🚁 Autonomous systems 🤖 Advanced robotics 📡 AI-assisted battlefield technology The idea behind humanoid military robots is simple: send machines into environments too dangerous for humans. Supporters argue they could: 🛡️ Reduce casualties ⚡ Improve disaster response 🎯 Handle high-risk missions Critics warn about something far bigger: ❗ Autonomous weapons ❗ Escalation risks ❗ AI decision-making in combat ❗ Mass-produced robotic warfare systems The most important shift may not be the robot itself… It’s the growing fusion between AI and physical machines capable of acting in the real world. Humanity is entering an era where software no longer just controls information. It can control force. How should society regulate military AI before the technology scales further? 👇 #Robotics #AI #FutureTech #MilitaryTechnology #AutonomousSystems "
7643813551949221133,,,https://www.tiktok.com/@robo.daily/video/7643813551949221133,8,3,,"No, Figure's robots are not te","No, Figure's robots are not tele-operated. Brett Adcock confirms they run autonomously on the onboard Helix neural network. #FigureAI #HumanoidRobots #AI #Autonomy"
7643829398579334414,,,https://www.tiktok.com/@robotics/video/7643829398579334414,12,14,,Shanghai has pulled off one of,"Shanghai has pulled off one of the most surreal engineering moves yet. A historic building complex weighing thousands of tonnes was shifted across the ground using 432 robotic supports, allowing crews to build a major underground development beneath it without demolishing the structure. Instead of tearing the block down, engineers moved it intact. It is a glimpse at how robotics is not just changing factories, but reshaping the way cities preserve history while still building for the future. #robots #robotics #artificialintelligence #robot #ai "
7371920946040507680,,,https://www.tiktok.com/@jackasoficial/video/7371920946040507680,437,24,,En china venden robots femenin,"En china venden robots femeninos con rasgos humanos que han sido creados con ayuda de la inteligencia artificial, estan destinados exclusivamente a cocinar. ¿Qué opinan de esto? • VIDEO DOCUMENTAL #documental #videosvirales #noticias #datoscuriosos #datosinteresantes #datos #cosasquenosabias #viral #viralvideo #viraltiktok #fyp #españa #españa🇪🇸 #españatiktok #españa🇪🇦 #spain #spain🇪🇸 #andalucia #andalucia🇳🇬 #andalucia🇳🇬🇪🇦 #entretenimiento #entretenimientoparati #entretenimientotiktok #entretenimientoencasa #casosdelavidareal #longervideos #longervideo #longervideosontiktok #longersvideo #longervedios #parati #paratii #paratiii #paratiiii #paratu #foryou #foryourpage #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii"
7630743874738195743,,,https://www.tiktok.com/@chinafocusofficial/video/7630743874738195743,5,0,,🤖🏃‍♂️The Beijing E-Town half-m,🤖🏃‍♂️The Beijing E-Town half-marathon kicked off on Sunday — and the robot competitors stole the show with one hilarious mishap after another! 😂
7494831471950056709,,,https://www.tiktok.com/@chinaxinhua_africa/video/7494831471950056709,12,0,,The world's first humanoid rob,The world's first humanoid robot half-marathon is underway in Beijing -- the first time ever for robotic and human participants to run along the same route on separate tracks. #Robot #Marathon #China #humanoid #Beijing
7630325624875388180,,,https://www.tiktok.com/@asahi_digital/video/7630325624875388180,278,353,,【速報】人型ロボットが人間の世界記録を大幅更新　北京でハーフ,【速報】人型ロボットが人間の世界記録を大幅更新　北京でハーフマラソン #tiktokでニュース #robot #ロボット #中国
7436804238312787243,,,https://www.tiktok.com/@luciastudio_bj/video/7436804238312787243,48,0,,"🤖🏃 In 1 hour and 57 minutes, 2","🤖🏃 In 1 hour and 57 minutes, 20km, a robot completed a half marathon race in Yizhuang, Beijing."
7631229266667048205,,,https://www.tiktok.com/@chinesetigress/video/7631229266667048205,71,20,,Why does China make robots run,Why does China make robots run half-marathons? Here's a great explanation that I saw: humanoid half-marathon is like F1 for robots... :) #F1 #formula1 #Robotics #China #robot#tech #technology #fypシ
7630726542917733663,,,https://www.tiktok.com/@voiceofgba/video/7630726542917733663,1,0,,"Beijing robot marathon, Baby B","Beijing robot marathon, Baby Bottle Robot Finishes Last... #RobotMarathon #HumanoidRobot #CuteMoment #Beijing #AIFuture"
7630764073080179989,,,https://www.tiktok.com/@cn_eyee/video/7630764073080179989,3,0,,The world’s most adorable mara,"The world’s most adorable marathon runner is here! 🤖 At the Beijing E-Town Robot Half Marathon, this little black robot stopped mid-race… and got a quick “spray treatment” from staff to keep going! 😂 Some say it was a cooling spray, others joke it was anti-itch for “mosquito bites” (it is summer in Beijing, after all!).🦟😀 Either way, this tiny runner is winning our hearts.😻 #RobotMarathon #Beijing #TechFun"
7631357073955065119,,,https://www.tiktok.com/@mlmsytkixpm/video/7631357073955065119,1,0,,The Beijing E-Town Humanoid Ro,"The Beijing E-Town Humanoid Robot Half-Marathon has attracted more than 100 teams and over 300 robots, divided into the autonomous navigation group and the remote control group. The champion of this year is the Honor ""Lightning"" robot, with a time of 50 minutes and 26 seconds.北京亦庄人形机器人半程马拉松，共有100余支队伍300多台机器人参赛，分自主导航组和遥控操作组今年的冠军是荣耀 “闪电” 机器人，成绩为50 分 26 秒。#机器人 #马拉松 #科技  #robot #marathon "
7634461573460872466,,,https://www.tiktok.com/@beny.djohan/video/7634461573460872466,50,19,,Robot China kalahkan rekor lar,"Robot China kalahkan rekor lari manusia. Robot Amerika diproduksi 1 per jam. Dua berita. Hari yang sama. China robot bernama ""Flash"" buatan Honor. Half marathon 21km: 50 menit 26 detik. Rekor dunia manusia: 57 menit. Robot menang 7 menit. Tahun lalu: 2 jam 40 menit. Tahun ini: 50 menit. 3x lebih cepat. Satu tahun. Amerika robot bernama Figure AI, San Jose. 120 hari lalu: 1 robot per hari. Sekarang: 1 robot per jam. Naik 24x. Dalam 120 hari. 55 robot diproduksi minggu ini. Robot industri China naik 33% satu kuartal. 510.000 robot humanoid beredar global 2030. 4 tahun dari sekarang. Saya tidak bilang ini menakutkan. Tapi teknologi yang hari ini terlihat luar biasa, dalam 3-5 tahun masuk ke keseharian kita. Pertanyaannya bukan apakah ini akan efek ke mana mana? Tapi industri mana yg kena duluan. Dan kamu ada di mana. Kamu kerja di industri apa sekarang? Drop di komentar 👇 🔗 benydjohan.com Sumber: Reuters | Brett Adcock          CNBC | IDC #RobotHumanoid #FlashRobot #FigureAI #RobotChina     #creatorsearchinsights "
