tiktok_id,tiktok_text,tiktok_caption,xhs_id,xhs_text,xhs_caption,score,matched
7630457825814252820,"50 phút và 26 giây! Nhà vô địc 50 phút và 26 giây! Nhà vô địch của cuộc thi marathon robot Honor đã được hé lộ! Robot ""Lightning"" do Honor tự phát triển đã giành cả ba vị trí đầu tiên! Một kỷ lục phi thường! #HonorLightningChampion #RobotMarathon #Champion #HonorLightningSweepsTopThreeInRobotMarathon#Honor ","人形机器人半程马拉松比赛 | 荣耀机器人“闪电” | 工作人员拍照, 观众围观 | 终点 | 冲线夺冠",69e44278000000001a0217bb,"今天参加亦庄半程马拉松，机器人跑的太快了，一会就超过我了，这是第6个超过我的机器人。 今天荣耀闪电突破50分钟完赛，比人快多了

",一名选手在赛道上跑步 | 选手 | 赛道,0.7068533,False
7630403809512115463,What will happen when Robots R What will happen when Robots Run a Marathon...🤖 Which one you will pick🤣🤣🤣 #fyp #robotics #robotmarathon #techtrends #viralvideo,"机器人在赛道上奔跑 | 遥控-048, 百度-04, 电力之光 | 工作人员 | 赛道 | 奔跑",69e45dbe000000001f00434f,"带你现场感受机器人马拉松的真实速度！有幸作为连续两次参加世界机器人马拉松现场报道的博主！ 真的想大喊一声，真的太快了！
想起来去年咱们第一年办的时候，外网网友说，怎么证明你们机器人不是真人假扮的？ 今年：很简单，那就超越人类极限咯！

","机器人在赛道上奔跑 | 荣耀--闪电, 宇树H1, 天工Ultra-2026 | 观众 | 赛道",0.70633686,False
7625672595483987222,"Guys, guess what! This robot d Guys, guess what! This robot doing kung fu, that last kick? My brain just short-circuited 😂 #Robot #KungFu #FunnyMoments#BeijingRobotMarathon #HumanoidRobot ","机器人在室内跳舞，周围有人围观 | 白色人形机器人, 1个 | 工作人员和观众, 拍照 | 室内大厅 | 机器人跳舞",69e447d2000000001d01aa01,"你刷到这个画面了吗？这是北京人形机器人半程马拉松的赛道上的场景，程序员抱着笔记本电脑，气喘吁吁地跟在机器人身后一路狂奔。网友调侃：“机器人拿了第一，电脑拿了第二，程序员拿了第三。”

","人形机器人参加马拉松比赛 | 人形机器人, 白色, 1 | 程序员手持笔记本电脑追逐机器人 | 马拉松赛道 | 追逐",0.7053381,False
7630389496885808406,"🇨🇳 Smartphone brand HONOR domi 🇨🇳 Smartphone brand HONOR dominated Beijing’s humanoid robot half-marathon, sweeping all three podium spots as its “Lightning” robot completed the 21.1km course in 50:26—despite falling just metres before the finish.  The time beat the human half-marathon world record of Jacob Kiplimo by more than six minutes, and was around 17 minutes faster than the quickest human runner on the day. 🏃‍♂️🤖 The race, held in Beijing’s E-Town, saw more than 100 robot teams compete alongside around 12,000 human participants, with nearly 40% of robots running fully autonomously. The top three finishers were all “Lightning” models operated by different teams, highlighting rapid advances in speed, endurance and real-world adaptability. ⚙️ Not all runs were smooth—some robots fell, collided or had to be carried off the course—underscoring both the progress and limitations of current humanoid systems as they navigate complex terrain. 📈 Now in its second year, the event is emerging as a key testing ground for China’s robotics industry, from battery life and motor durability to AI-driven navigation, as the country continues to push humanoid robots as a major future growth sector. —— #marathon #winner #robotmarathon #robots #china ","红色机器人参加半程马拉松比赛 | 红色机器人, 1个 | 工作人员, 观众 | 起跑线, 终点门 | 冲线, 跌倒",69e44278000000001a0217bb,"今天参加亦庄半程马拉松，机器人跑的太快了，一会就超过我了，这是第6个超过我的机器人。 今天荣耀闪电突破50分钟完赛，比人快多了

",一名选手在赛道上跑步 | 选手 | 赛道,0.7044935,False
7630464467419041037,"It was not even close as a bri It was not even close as a bright-red Chinese humanoid named “Lightning” lived up to its name in a half-marathon pitting humans against robots, smoking its competition on Sunday.",人形机器人参加半程马拉松比赛 | 红色人形机器人1个 | 工作人员、记者、观众 | 起点 | 机器人参赛,69e44278000000001a0217bb,"今天参加亦庄半程马拉松，机器人跑的太快了，一会就超过我了，这是第6个超过我的机器人。 今天荣耀闪电突破50分钟完赛，比人快多了

",一名选手在赛道上跑步 | 选手 | 赛道,0.7036432,False
7630767290061016337,China🇨🇳 2026 Beijing  Cutest & China🇨🇳 2026 Beijing  Cutest & Most Popular Winner: Xiao Pai #china #beijing #humaniidrobot #robot #marathon,机器人在赛道上行走，观众在围栏后观看 | 黑色人形机器人，数量1 | 观众在围栏后用手机拍摄 | 赛道 | 机器人行走,69e47f8f000000001f007203,"记录一下2026年的机器人状态，五年后再看！

","机器人与选手在赛道上奔跑 | 双足机器人, 人形机器人 | 选手, 观众, 工作人员 | 经惠西路, 赛道 | 冲线",0.7004369,False
7631229266667048205,Why does China make robots run Why does China make robots run half-marathons? Here's a great explanation that I saw: humanoid half-marathon is like F1 for robots... :) #F1 #formula1 #Robotics #China #robot#tech #technology #fypシ,"机器人在赛道上奔跑 | 黑色人形机器人, 1个 | 观众在观看比赛 | 赛道 | 机器人奔跑",69e5a09a000000002103ba03,"在2026年4月20日举行的某场半程马拉松赛事中，一台参赛的人形机器人出现了引人注目的行为。它在奔跑途中突然停下，转而开始表演舞蹈动作。周围观众发出的“哇！再来一个！”等热烈称赞，似乎影响了机器人的后续行为，使其一度偏离了比赛的主要任务。

",机器人在半程马拉松途中突然停下表演 | 1个，白色上衣蓝色裤子 | 工作人员 | 马拉松赛道 | 突然停下表演,0.69852525,False
7618773442560625950,#ballibotmogis#Trendingreels#T #ballibotmogis#Trendingreels#Trendingreels#Foryoupage##FYP#ViralTiktok#milionviews#Techmagic#Smartbot#AITrend#robotvibes#Innovation,选手在起跑线准备起跑 | 选手在起跑线准备起跑 | 起跑线,69e46730000000001d0199c8,"

","机器人在赛道上奔跑 | 红色和白色人形机器人各一个 | 工作人员在远处 | 街道, 赛道 | 奔跑",0.6979658,False
7631094550848752916,ĐANG VIRAL Được dân mạng bình  ĐANG VIRAL Được dân mạng bình chọn là bé robot đáng yêu nhất tham gia giải maratong robot lần này😆😆 Tốc độ ko nhanh nhưng rất được lòng các奶爸奶妈 vì thiết kế đáng yêu vô đối. Ngoài ra đi thi ko quên cầm theo bình sữa nữa 😆😆😆😆  #机器人马拉松 #TrungQuoc #Robot #Xuhuong #Douyin ,"人形机器人在马拉松起点出发 | 红色人形机器人, 1个 | 工作人员和观众在起点旁 | 起点 | 出发",69e4412a000000002103883f,"我这个位置是起点第一个群众可以观看的地方，人很多！大家都很激动兴奋！！各种神点评！

",机器人在赛道上奔跑，观众在旁观看 | 红色和黑色的双足机器人，数量2 | 观众在路边观看并拍照 | 起跑线 | 机器人出发,0.69529563,False
7630513919198596374,"Ein chinesischer Roboter hat e Ein chinesischer Roboter hat einen Halbmarathon schneller absolviert als je ein Mensch zuvor. Noch vor einem Jahr lagen sie hinter ihren menschlichen Konkurrenten zurück. Doch am Sonntag liess ein Android das gesamte Feld hinter sich. Der Laufroboter des chinesischen Smartphone-Herstellers Honor, absolvierte die 21 Kilometer in Peking in 50 Minuten und 26 Sekunden. Er unterbot damit den menschlichen Weltrekord um rund sieben Minuten. Der menschliche Rekord – 57 Minuten und 20 Sekunden – wird laut World Athletics vom ugandischen Läufer Jacob Kiplimo gehalten. #srfnews #srf #news #roboter #halbmarathon ",红色机器人在赛道上奔跑 | 红色机器人1个 | 观众 | 赛道 | 奔跑,69e44278000000001a0217bb,"今天参加亦庄半程马拉松，机器人跑的太快了，一会就超过我了，这是第6个超过我的机器人。 今天荣耀闪电突破50分钟完赛，比人快多了

",一名选手在赛道上跑步 | 选手 | 赛道,0.6951836,False
7630644926425877767,중국 하프마라톤 대회에서 스스로 판단해 달리는 휴머노이 중국 하프마라톤 대회에서 스스로 판단해 달리는 휴머노이드 로봇이 인간의 한계를 뛰어넘는 기록을 세웠습니다. #중국#휴머노이드#자율주행#하프마라톤#주행능력#KBS#KBSNEWS,北京亦庄半程机器人马拉松现场 | 红色人形机器人 | 记者报道，观众围观 | 比赛现场,69e45dbe000000001f00434f,"带你现场感受机器人马拉松的真实速度！有幸作为连续两次参加世界机器人马拉松现场报道的博主！ 真的想大喊一声，真的太快了！
想起来去年咱们第一年办的时候，外网网友说，怎么证明你们机器人不是真人假扮的？ 今年：很简单，那就超越人类极限咯！

","机器人在赛道上奔跑 | 荣耀--闪电, 宇树H1, 天工Ultra-2026 | 观众 | 赛道",0.6946983,False
7495070816300748052,Khu vực trao giải marathon ở B Khu vực trao giải marathon ở Bắc Kinh về  phần trình diễn robot #robotics ,机器人在人群前展示平衡能力 | 人形机器人，银黑色，1个 | 观众拍照，工作人员协助 | 户外广场 | 机器人保持平衡,69df625d0000000021005c63,"北京亦庄机器人马拉松名场面，希望能给你带来快

","机器人在夜间赛道上奔跑 | 白色人形机器人, 数量:1 | 工作人员和观众在赛道旁观看 | 北京亦庄半程机器人马拉松赛道 | 机器人摔倒后起身继续奔跑",0.6915091,False
7628693302266580246,"🇨🇳 Beijing is set to host a hu 🇨🇳 Beijing is set to host a human vs. robot half-marathon, as new test runs show just how quickly humanoid robots are improving. 📍 On April 19 at 7:30am, more than 300 humanoid robots from 26 companies will run the 21.1km course alongside around 12,000 human participants in Beijing’s E-Town.  The route spans city roads, racetrack sections and park terrain, designed to test performance in real conditions. ⚡ The progress over one year is quite impressive: In April 2025, a leading humanoid robot completed a half-marathon in 2 hours 40 minutes. By April 2026, a robot called “Lightning” finished the same distance in under 54 minutes, reflecting major gains in speed, stability and navigation. 🧠 Beyond the race, the event serves as a benchmark for real-world capability. Long-distance running pushes limits in balance, energy management and environmental awareness, all key areas for applications like disaster response, industrial inspection and logistics. • • • #marathon #robot #humanoid #humansvsrobots #robotsrunning ","红色机器人在夜间街道上奔跑 | 红色机器人, 白色机器人 | 工作人员 | 街道, 人行横道 | 奔跑",69e45dbe000000001f00434f,"带你现场感受机器人马拉松的真实速度！有幸作为连续两次参加世界机器人马拉松现场报道的博主！ 真的想大喊一声，真的太快了！
想起来去年咱们第一年办的时候，外网网友说，怎么证明你们机器人不是真人假扮的？ 今年：很简单，那就超越人类极限咯！

","机器人在赛道上奔跑 | 荣耀--闪电, 宇树H1, 天工Ultra-2026 | 观众 | 赛道",0.6896481,False
7631046172836220191,Robot Speed Race #robot #techn Robot Speed Race #robot #technology #science #work #speed ,男子在室内说话，背景为厨房 | 男子在室内说话 | 室内厨房,69e46730000000001d0199c8,"

","机器人在赛道上奔跑 | 红色和白色人形机器人各一个 | 工作人员在远处 | 街道, 赛道 | 奔跑",0.68448156,False
7634461573460872466,"Robot China kalahkan rekor lar Robot China kalahkan rekor lari manusia. Robot Amerika diproduksi 1 per jam. Dua berita. Hari yang sama. China robot bernama ""Flash"" buatan Honor. Half marathon 21km: 50 menit 26 detik. Rekor dunia manusia: 57 menit. Robot menang 7 menit. Tahun lalu: 2 jam 40 menit. Tahun ini: 50 menit. 3x lebih cepat. Satu tahun. Amerika robot bernama Figure AI, San Jose. 120 hari lalu: 1 robot per hari. Sekarang: 1 robot per jam. Naik 24x. Dalam 120 hari. 55 robot diproduksi minggu ini. Robot industri China naik 33% satu kuartal. 510.000 robot humanoid beredar global 2030. 4 tahun dari sekarang. Saya tidak bilang ini menakutkan. Tapi teknologi yang hari ini terlihat luar biasa, dalam 3-5 tahun masuk ke keseharian kita. Pertanyaannya bukan apakah ini akan efek ke mana mana? Tapi industri mana yg kena duluan. Dan kamu ada di mana. Kamu kerja di industri apa sekarang? Drop di komentar 👇 🔗 benydjohan.com Sumber: Reuters | Brett Adcock          CNBC | IDC #RobotHumanoid #FlashRobot #FigureAI #RobotChina     #creatorsearchinsights ",男子在车内讲述北京亦庄半程机器人马拉松 | 男子在车内讲述 | 车内,69e44278000000001a0217bb,"今天参加亦庄半程马拉松，机器人跑的太快了，一会就超过我了，这是第6个超过我的机器人。 今天荣耀闪电突破50分钟完赛，比人快多了

",一名选手在赛道上跑步 | 选手 | 赛道,0.68424195,False
7494991809572130078,"The world's first robot marath The world's first robot marathon race was held in Yizhuang, Beijing. Let's take a look at the performance of mischievous children#robotchallenge ",机器人在赛道上奔跑，后方有电动车跟随 | N2机器人，1个，黑白配色 | 骑电动车的人员，2人 | 赛道,69e45dbe000000001f00434f,"带你现场感受机器人马拉松的真实速度！有幸作为连续两次参加世界机器人马拉松现场报道的博主！ 真的想大喊一声，真的太快了！
想起来去年咱们第一年办的时候，外网网友说，怎么证明你们机器人不是真人假扮的？ 今年：很简单，那就超越人类极限咯！

","机器人在赛道上奔跑 | 荣耀--闪电, 宇树H1, 天工Ultra-2026 | 观众 | 赛道",0.6840527,False
7620403060728286477,@ChinaLiuYusen I just can't ho @ChinaLiuYusen I just can't hold it in anymore. I'm laughing so hard.#ShanghaiAWC #RobotMarathon #HumanoidRobot #Robotics #HumanoidRobotDancing ,"商场内机器人跳舞吸引路人围观 | 1个, 黑色, 有发光面部 | 多名观众围观, 有人拍照, 有人手持气球 | 商场中庭, 周生生店铺前 | 机器人跳舞",69e45dbe000000001f00434f,"带你现场感受机器人马拉松的真实速度！有幸作为连续两次参加世界机器人马拉松现场报道的博主！ 真的想大喊一声，真的太快了！
想起来去年咱们第一年办的时候，外网网友说，怎么证明你们机器人不是真人假扮的？ 今年：很简单，那就超越人类极限咯！

","机器人在赛道上奔跑 | 荣耀--闪电, 宇树H1, 天工Ultra-2026 | 观众 | 赛道",0.6838307,False
7634573354619407638,"Engine AI T800 humanoid robot  Engine AI T800 humanoid robot × Shenzhen Traffic Police on duty Sci-fi becomes reality, Made in China guards the city🔥#T800 #robotics #automation #RobotMarathon #UnitreeRobotics ",机器人在警察护送下行走 | 1个黑色人形机器人 | 两名警察护送机器人，周围有观众围观 | 商业街区，teastone建筑前,69e4b08d000000001d01c1bc,"

",机器人在赛道上行走，工作人员在旁观看 | 两个，一个红黑相间，一个黑白相间 | 工作人员 | 赛道,0.6820257,False
7630544905416264982,Bei einem Halbmarathon in Peki Bei einem Halbmarathon in Peking sind mehrere Hundert Roboter an den Start gegangen – und haben dabei erstmals die menschliche Konkurrenz überholt.  China dominiert den weltweiten Markt für humanoide Roboter. #roboter #marathon #halbmarathon #peking #china #tagesschau #nachrichten,新闻播报机器人半程马拉松比赛 | 新闻主播 | 新闻演播室,69e5a09a000000002103ba03,"在2026年4月20日举行的某场半程马拉松赛事中，一台参赛的人形机器人出现了引人注目的行为。它在奔跑途中突然停下，转而开始表演舞蹈动作。周围观众发出的“哇！再来一个！”等热烈称赞，似乎影响了机器人的后续行为，使其一度偏离了比赛的主要任务。

",机器人在半程马拉松途中突然停下表演 | 1个，白色上衣蓝色裤子 | 工作人员 | 马拉松赛道 | 突然停下表演,0.67953515,False
7630864176667200801,"At the 2026 Beijing E Town hal At the 2026 Beijing E Town half marathon, robots were serviced at aid stations along the course. The key tasks were rapid battery swaps and cooling to keep them running smoothly. Watch how a robot is refueled in just 40 seconds! #Robotics #Beijing #HumanoidRobots #RobotMarathon","机器人在赛道上奔跑 | 黑色人形机器人, 1个 | 工作人员为机器人添加冰块 | 赛道旁 | 机器人补给",69e5a09a000000002103ba03,"在2026年4月20日举行的某场半程马拉松赛事中，一台参赛的人形机器人出现了引人注目的行为。它在奔跑途中突然停下，转而开始表演舞蹈动作。周围观众发出的“哇！再来一个！”等热烈称赞，似乎影响了机器人的后续行为，使其一度偏离了比赛的主要任务。

",机器人在半程马拉松途中突然停下表演 | 1个，白色上衣蓝色裤子 | 工作人员 | 马拉松赛道 | 突然停下表演,0.6791629,False
7628110375514377479,"Beijing kembali menjadi sorota Beijing kembali menjadi sorotan dunia teknologi dengan menggelar ajang maraton robot humanoid.   Ajang resmi digelar 19 April, didahului uji coba penuh (full-scale test) pada 11–12 April 2026 di kawasan Beijing Economic-Technological Development Area (E-Town). #Beijing #robot #humanoid ","机器人在夜间道路上奔跑 | 白色人形机器人, 数量1 | 无 | 夜间道路 | 奔跑",69e5a09a000000002103ba03,"在2026年4月20日举行的某场半程马拉松赛事中，一台参赛的人形机器人出现了引人注目的行为。它在奔跑途中突然停下，转而开始表演舞蹈动作。周围观众发出的“哇！再来一个！”等热烈称赞，似乎影响了机器人的后续行为，使其一度偏离了比赛的主要任务。

",机器人在半程马拉松途中突然停下表演 | 1个，白色上衣蓝色裤子 | 工作人员 | 马拉松赛道 | 突然停下表演,0.67662054,False
7496454745583013138,【ガチ中国 #9】中国・北京で世界初のロボットマラソンが行わ 【ガチ中国 #9】中国・北京で世界初のロボットマラソンが行われました。大暴走ロボットに超リアル美人ロボット、小動物系癒しロボットまで多種多様なロボットたちの一部始終。はたして完走できるロボットはいるのでしょうか？ #日テレnews #tiktokでニュース #ガチ中国 #china #chinanews #中国  #ロボットマラソン  #机器人马拉松,机器人马拉松比赛现场，机器人摔倒在地 | 1个，黑色，倒地 | 工作人员和观众在场边围观 | 起跑线 | 机器人摔倒,69e45dbe000000001f00434f,"带你现场感受机器人马拉松的真实速度！有幸作为连续两次参加世界机器人马拉松现场报道的博主！ 真的想大喊一声，真的太快了！
想起来去年咱们第一年办的时候，外网网友说，怎么证明你们机器人不是真人假扮的？ 今年：很简单，那就超越人类极限咯！

","机器人在赛道上奔跑 | 荣耀--闪电, 宇树H1, 天工Ultra-2026 | 观众 | 赛道",0.66098046,False
7633362023761399061,"Trung Quốc đang lặp lại lịch s Trung Quốc đang lặp lại lịch sử của Phương Tây cách đây 100 năm trước.  Thủ tướng Đức - vốn dĩ là một nước đi đầu về khoa học, công nghệ của thế giới, đã phải về nước và khẩn khoản kêu gọi người dân tăng giờ làm việc nếu không sẽ bị tụt hậu. Video này phân tích tham vọng của Bắc Kinh qua giải chạy đua Half Marathon 21km dành cho robot ngày 19/4 vừa qua. Trả lời 3 câu hỏi lớn: 1/ Tại sao chúng ta lại làm robot hình người (humanoid robot) mà không phải hình khác? 2/ Tại sao lại tổ chức giải chạy đua cho Robot? 3/ Điều gì Trung Quốc muốn chứng minh cho thế giới? Video được biên tập bằng tay qua quá trình theo dõi tin tức công nghệ cập nhật mới nhất trên thế giới, có sẵn 2 thứ tiếng: Tiếng Anh và tiếng Việt. Các đường link (VI-EN) sẽ được để ở phần comment:@hesonerdy.en  #hesonerdy #robotmarathon #humanoidrobot #china #halfmarathon",半程马拉松起跑现场，人群聚集 | 选手、观众、工作人员 | 起跑线,69e5a09a000000002103ba03,"在2026年4月20日举行的某场半程马拉松赛事中，一台参赛的人形机器人出现了引人注目的行为。它在奔跑途中突然停下，转而开始表演舞蹈动作。周围观众发出的“哇！再来一个！”等热烈称赞，似乎影响了机器人的后续行为，使其一度偏离了比赛的主要任务。

",机器人在半程马拉松途中突然停下表演 | 1个，白色上衣蓝色裤子 | 工作人员 | 马拉松赛道 | 突然停下表演,0.6537771,False
7607517786457345294,"Unitree humanoid robots rocked Unitree humanoid robots rocked the Spring Festival Gala in Beijing today with a dynamic routine of parkour, Drunken Fist, and nunchaku to celebrate Chinese New Year  #robot #techtok #ai #chinesenewyear #future ",人形机器人团队在春节联欢晚会表演 | Unitree人形机器人，白色机身，红色服饰，多台 | 工作人员 | 2026年春节联欢晚会舞台,69e40352000000002102fc75,"好多人呀，感觉大家都来了

",工作人员在赛道旁调试机器人 | 红色人形机器人1个，彩色人形机器人1个 | 工作人员 | 赛道旁 | 调试,0.62190837,False
7545771550088121622,"The ""robot wolves"" are capable The ""robot wolves"" are capable of frontline reconnaissance, delivering supplies and even launching precision strikes against targets, according to Chinese state media. #China #MilitaryParade #Beijing #Military #News #BBCNews",中国军事 parade 展示'机器狼'和大型导弹 | 机器狼 | 天安门广场,69e48341000000001a02d0c4,"妄自菲薄的往往是自己人，到了现在，还有人在说机器人没用，就是个遥控玩具，我且不说未来会越来越智能，我就说现在改进改进用在国防上，面对坏人，它拿着真理，追着你跑，你怕不怕，哪怕他续航就俩小时，你敢说你能一直跑俩小时？[偷笑R]
真乃恍然大悟惊坐起，列强竟是我自己啊～哈哈哈哈 不知不觉，已经领先了太多🤖

",红色机器人在赛道上奔跑 | 红色机器人1个 | 观众在路边观看 | 城市街道 | 机器人奔跑,0.59858453,False
7371920946040507680,"En china venden robots femenin En china venden robots femeninos con rasgos humanos que han sido creados con ayuda de la inteligencia artificial, estan destinados exclusivamente a cocinar. ¿Qué opinan de esto? • VIDEO DOCUMENTAL #documental #videosvirales #noticias #datoscuriosos #datosinteresantes #datos #cosasquenosabias #viral #viralvideo #viraltiktok #fyp #españa #españa🇪🇸 #españatiktok #españa🇪🇦 #spain #spain🇪🇸 #andalucia #andalucia🇳🇬 #andalucia🇳🇬🇪🇦 #entretenimiento #entretenimientoparati #entretenimientotiktok #entretenimientoencasa #casosdelavidareal #longervideos #longervideo #longervideosontiktok #longersvideo #longervedios #parati #paratii #paratiii #paratiiii #paratu #foryou #foryourpage #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii",女子在厨房炒菜 | 女子在厨房炒菜 | 厨房,69e4b08d000000001d01c1bc,"

",机器人在赛道上行走，工作人员在旁观看 | 两个，一个红黑相间，一个黑白相间 | 工作人员 | 赛道,0.56790125,False
7637415124940115220,จีนเปิดตัว “ม้าหุ่นยนต์” Qiji  จีนเปิดตัว “ม้าหุ่นยนต์” Qiji T1000 แบกน้ำหนักได้ 1 ตัน ตัวแรกของโลก พร้อมลุยทุกสถานการณ์ #QijiT1000 #DaxRobotics #ม้าหุ่นยนต์ #หุ่นยนต์จีน #เทคโนโลยีใหม่ #หุ่นยนต์อุตสาหกรรม #ข่าวเทคโนโลยี #RobotHorse #จีน #BrightTV,"男子骑乘黑色四足机器人 | 黑色四足机器人, 1个 | 男子骑乘 | 室内 | 骑乘",69e45dbe000000001f00434f,"带你现场感受机器人马拉松的真实速度！有幸作为连续两次参加世界机器人马拉松现场报道的博主！ 真的想大喊一声，真的太快了！
想起来去年咱们第一年办的时候，外网网友说，怎么证明你们机器人不是真人假扮的？ 今年：很简单，那就超越人类极限咯！

","机器人在赛道上奔跑 | 荣耀--闪电, 宇树H1, 天工Ultra-2026 | 观众 | 赛道",0.5244101,False
