帖子id,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,post_category,robot_status,human_role,effective_token_count,topic
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69daf3130000000015005cfe,69daef940000000001007f78,6902a8e0000000003700125f,展示科技进步,2026.04.12,广东,38.0,,6,成功|观众,成功,观众,2,7
69e481e8000000002003ad94,"

",,,2,69e5f953000000001401bc27,69e5f836000000001401bc01,60c366550000000001008de7,比卫浴门帘柜有科技含量点,2026.04.20,北京,30.0,,12,强势|服务者,强势,服务者,4,7
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e50c24000000001401d810,69e4e1f0000000001401a40f,5f81bb04000000000101dbc5,其实就像人类学会走之后就学会跑，这也是一种时代进步,2026.04.20,陕西,29.0,,25,,,,7,7
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dc4a4d00000000350339fb,69dba59500000000020372ca,605367e4000000000101ccee,可能是因为你们那边做不到吧,2026.04.13,江苏,25.0,,13,成功|观众,成功,观众,3,7
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,1,69e49ce6000000001401b002,,6530acfd000000002b002aff,为科技进步自豪[赞R],2026.04.19,福建,24.0,1.0,11,成功|被超越者,成功,被超越者,2,7
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db24bf00000000150039a2,69db1b05000000003503073f,64c0e6e0000000001403c4a6,人家只是在验证技术,2026.04.12,上海,21.0,,9,成功|观众,成功,观众,4,7
69e481e8000000002003ad94,"

",,,2,69e553d3000000001401c000,69e495250000000014019029,612cdaa50000000001003956,所以爱尔兰发展不了高科技[汗颜R],2026.04.20,德国,21.0,,17,强势|服务者,强势,服务者,4,7
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db131c0000000035033e92,69db12970000000035018b53,5982ce6e82ec39639a2fbbd0,未来肯定的,2026.04.12,福建,20.0,,5,成功|观众,成功,观众,2,7
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69e460f5000000001401d838,69e42853000000001401cc00,6121ebd1000000002002f450,就算这个没用，那也是作为科技进步的过程，进步毕竟不是一蹴而就的,2026.04.19,山西,16.0,,31,成功|观众,成功,观众,8,7
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e5594d000000001401a003,69e556cc000000001401cc05,5f393cf00000000001001514,科技研发的宗旨就是为人类服务，而且这样更能让大众看到，特别是寻找投资人，没钱怎么研发[失望R],2026.04.20,山东,13.0,,47,,,,13,7
69e481e8000000002003ad94,"

",,,2,69e49fdf000000001401b819,69e493ff000000001401941a,64151b160000000011021e2d,怀特兄弟当年的滑翔器也没实用型，你对科学一无所知,2026.04.19,中国香港,12.0,,24,强势|服务者,强势,服务者,6,7
69e481e8000000002003ad94,"

",,,2,69e5bb90000000001401b815,69e5b2360000000014019001,639c5b730000000026012441,看的长远一点，更好的应用必须要经过这样的阶段来优化,2026.04.20,湖北,12.0,,25,强势|服务者,强势,服务者,9,7
69e481e8000000002003ad94,"

",,,2,69e6dcdb000000001401cc10,69e6ce00000000001401d413,65ff8a04000000000600ffe5,大聪明，时代在进步，但不是一蹴而就的，思想落后的人最后会被淘汰掉[笑哭R],2026.04.21,广西,11.0,,37,强势|服务者,强势,服务者,9,7
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db345800000000150096aa,69db31a90000000014008677,5c31f50c000000000601dfe9,科技进步是一步一步来的，明年这时候，你嘲笑它做不到的，它都能做到的,2026.04.12,重庆,10.0,,33,成功|观众,成功,观众,8,7
69e481e8000000002003ad94,"

",,,2,69e4a182000000001401c83d,69e4a107000000001401ac2d,5ceaaa5a000000001600f942,并不丰富，现在人多。你往后再过 20 年、30 年，现在出生率已经是全球比较低的，比韩国还低，只是人口基数比较大，现在还体现不出来。你等再过个 50 年看看,2026.04.19,河南,10.0,,78,强势|服务者,强势,服务者,17,7
69e481e8000000002003ad94,"

",,,1,69e49480000000001401b80b,,5987bf7882ec39790a2fbca1,太先进了，日本的好多东西我们得学一学了,2026.04.19,日本,9.0,11.0,19,强势|服务者,强势,服务者,6,7
69e481e8000000002003ad94,"

",,,2,69e7014e0000000014019001,69e700a5000000001401bc24,62519e16000000001000832a,香港也这么落后了么？,2026.04.21,四川,8.0,,10,强势|服务者,强势,服务者,2,7
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db36f500000000150079b1,69db31a90000000014008677,63c28443000000002601131a,别嘴硬，这东西就是未来技术，虽然我也不喜欢，但是除非强制喊停否则只会强的超出你想象,2026.04.12,江西,7.0,,41,成功|观众,成功,观众,13,7
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e452df000000001401cc2a,69e452300000000014018818,566d00d29eb57806bf413bc5,技术革新的契机,2026.04.19,广东,7.0,,7,弱势|观众,弱势,观众,2,7
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e5a286000000001401c415,69e586020000000014019401,60f3c60b0000000001000ab9,放心，事物的发展过程就是这样的，过个十几年回头看发现，现在的企业和国家战略真的很有前瞻性[偷笑R],2026.04.20,四川,7.0,,49,,,,14,7
69e481e8000000002003ad94,"

",,,2,69e5ad0b0000000014019812,69e5abe6000000001401bc07,6066a229000000000101e1d9,研发阶段必经之路,2026.04.20,福建,7.0,,8,强势|服务者,强势,服务者,3,7
69e481e8000000002003ad94,"

",,,2,69eaab94000000001401ac03,69eaa968000000001401a005,6454307e00000000100273d7,科技发展进步你这种人是不理解的,2026.04.24,浙江,7.0,,15,强势|服务者,强势,服务者,5,7
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dcbff6000000003502b66d,69dc8cf000000000350322c5,5a0fb02f11be103844e245f6,再过10年15年看看,2026.04.13,云南,6.0,,10,成功|观众,成功,观众,4,7
69e481e8000000002003ad94,"

",,,2,69e589060000000014019004,69e574d70000000014019810,63cd101f0000000026012f04,这只是发展初期，后续肯定不会这样的呀,2026.04.20,河南,6.0,,18,强势|服务者,强势,服务者,6,7
69e481e8000000002003ad94,"

",,,2,69e595f5000000001401b01d,69e5949d000000001401cc1b,5724420250c4b430e1131110,冰块，降温散热用的。,2026.04.20,上海,154.0,,10,强势|服务者,强势,服务者,3,8
69e41e24000000001a025f1a,"人形机器人半马摔倒瞬间��

",1155.0,129.0,2,69e438c3000000001401e427,69e42cb3000000001401c41a,66e3ec90000000001e004f02,背后加入冷却冰块，后面车上人有冰桶，过一阵就往里面倒，挺好玩的,2026.04.19,山东,110.0,,31,失败|观众,失败,观众,11,8
69e481e8000000002003ad94,"

",,,2,69e59e15000000001401a008,69e5949d000000001401cc1b,5a28c0e6b1da1449d366a6d4,干冰，这个桶可太熟悉了[笑哭R],2026.04.20,山东,69.0,,16,强势|服务者,强势,服务者,2,8
69e481e8000000002003ad94,"

",,,2,69e4ffdf000000001401d40b,69e4fb83000000001401c40c,67a5e751000000000e01de9e,冰块啊！应该是降温用的,2026.04.20,福建,35.0,,11,强势|服务者,强势,服务者,2,8
69e481e8000000002003ad94,"

",,,2,69e598f9000000001401b81c,69e4a3ea000000001401e813,685ff465000000001b019504,那是保温壶，里面装的碎冰块，给主机降温的[doge],2026.04.20,北京,24.0,,26,强势|服务者,强势,服务者,5,8
69e481e8000000002003ad94,"

",,,1,69e6f8a10000000014019c09,,5e8297000000000001001b48,往它背上倒的是啥？蛋白粉吗？,2026.04.21,四川,22.0,7.0,14,强势|服务者,强势,服务者,2,8
69e481e8000000002003ad94,"

",,,1,69e49ad60000000014018c19,,61a5f90c000000001000ed65,笑死了，我一开始以为是高级燃料，结果发现是往背包里放冰,2026.04.19,上海,20.0,4.0,27,强势|服务者,强势,服务者,8,8
69e41e24000000001a025f1a,"人形机器人半马摔倒瞬间��

",1155.0,129.0,2,69e4325e0000000014019c19,69e42cb3000000001401c41a,5e0d64cb000000000100b6aa,说是冷却用的东西[笑哭R],2026.04.19,北京,20.0,,13,失败|观众,失败,观众,2,8
69e481e8000000002003ad94,"

",,,1,69e4a6c2000000001401dc38,,678671f4000000000801c6ef,这时冰和冷却喷雾吗？所以补给只为了降温？,2026.04.19,上海,18.0,6.0,20,强势|服务者,强势,服务者,6,8
69e481e8000000002003ad94,"

",,,2,69e49f4a000000001401b029,69e491830000000014019008,5d32c69b000000001600452e,我一直在找他保温杯倒的啥，原来是冰块啊,2026.04.19,浙江,17.0,,19,强势|服务者,强势,服务者,4,8
69e481e8000000002003ad94,"

",,,2,69e4854a000000001401a810,69e4850b0000000014018c17,5eca8c300000000001002049,不是冰块，是干冰[doge],2026.04.19,广东,15.0,,14,强势|服务者,强势,服务者,2,8
69e481e8000000002003ad94,"

",,,1,69e491830000000014019008,,61bfd5900000000010005331,背着冰块，真是人才,2026.04.19,江苏,13.0,18.0,9,强势|服务者,强势,服务者,4,8
69e41e24000000001a025f1a,"人形机器人半马摔倒瞬间��

",1155.0,129.0,2,69e4a320000000001401dc0f,69e47c50000000001401b80b,61025c18000000000101fd46,降温的干冰,2026.04.19,四川,13.0,,5,失败|观众,失败,观众,2,8
69e481e8000000002003ad94,"

",,,1,69e493ea000000001401e029,,66277520000000000700678b,背后装的是冰块吗,2026.04.19,广东,11.0,12.0,8,强势|服务者,强势,服务者,2,8
69e481e8000000002003ad94,"

",,,1,69e4850b0000000014018c17,,5ef5c533000000000100769b,还在想罐子里是什么？应该不是燃料？原来是降温用的冰块？,2026.04.19,广东,9.0,5.0,27,强势|服务者,强势,服务者,5,8
69e481e8000000002003ad94,"

",,,1,69e487f9000000001401e425,,5f321f27000000000101ecfb,干冰在胸前是不是冷却效果更好？,2026.04.19,广东,9.0,16.0,15,强势|服务者,强势,服务者,6,8
69e481e8000000002003ad94,"

",,,2,69e49d1b000000002b035926,69e49cb60000000014018c06,5eba0de6000000000101e037,不給他加冰降溫[笑哭R],2026.04.19,中国香港,9.0,,12,强势|服务者,强势,服务者,3,8
69e481e8000000002003ad94,"

",,,2,69e4915f000000001401dc32,69e491060000000014019024,6052fece0000000001009ba9,冰块，应该是给电池降温的吧,2026.04.19,河南,9.0,,13,强势|服务者,强势,服务者,3,8
69e481e8000000002003ad94,"

",,,1,69e49947000000001401e835,,607040ae00000000010035ae,冰块降温？！这和破铜烂铁有啥区别？,2026.04.19,陕西,7.0,13.0,17,强势|服务者,强势,服务者,4,8
69e481e8000000002003ad94,"

",,,1,69e4941b0000000014019026,,5ce529260000000018018452,背后是冰块呀[捂脸R],2026.04.19,江西,6.0,5.0,11,强势|服务者,强势,服务者,2,8
69e481e8000000002003ad94,"

",,,2,69e49fa3000000001401b019,69e491830000000014019008,5be70e733d92970001e04553,干冰降温啊，你能找到效率更高重量更轻的方案吗？,2026.04.19,广东,6.0,,23,强势|服务者,强势,服务者,8,8
69e481e8000000002003ad94,"

",,,1,69e495670000000014019822,,5ee1012c0000000001003bfc,我的天呀，这是搞笑演小品吗？！还放冰块喷药物,2026.04.19,海南,4.0,3.0,22,强势|服务者,强势,服务者,6,8
69e481e8000000002003ad94,"

",,,1,69e56dd8000000001401e80a,,649bed3b0000000025036f3d,后面还得被冰 冷却,2026.04.20,江苏,4.0,4.0,9,强势|服务者,强势,服务者,2,8
69e481e8000000002003ad94,"

",,,2,69e57c95000000001401dc1c,69e549ac0000000014019000,6069c7350000000001006cc9,后备放冰块了[笑哭R],2026.04.20,江苏,4.0,,11,强势|服务者,强势,服务者,2,8
69e481e8000000002003ad94,"

",,,2,69e4a3550000000014019816,69e4a33f000000001401e817,60f01152000000000101d36b,冰块，为了散热,2026.04.19,广东,4.0,,7,强势|服务者,强势,服务者,3,8
69e481e8000000002003ad94,"

",,,2,69e495500000000014019408,69e493ea000000001401e029,5d137eb7000000001100e81f,干冰不加水就是没有雾啊[偷笑R],2026.04.19,陕西,4.0,,16,强势|服务者,强势,服务者,2,8
69e481e8000000002003ad94,"

",,,2,69e5691c000000001401a407,69e4fb83000000001401c40c,5dca02550000000001005cc3,冰块，干冰不能放密封容器里，会炸,2026.04.20,美国,3.0,,16,强势|服务者,强势,服务者,5,8
69e481e8000000002003ad94,"

",,,2,69e494dd000000001401c40a,69e493ea000000001401e029,63de88ed0000000026007aec,逗，干冰一点烟雾没有,2026.04.19,广东,3.0,,10,强势|服务者,强势,服务者,3,8
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e44715000000001401e411,,67c2b02e000000000a03da26,咋不背个书包，一路铃铛。多好看啊！像极了小学一年级的。,2026.04.19,山东,2.0,1.0,27,弱势|观众,弱势,观众,8,8
69e481e8000000002003ad94,"

",,,1,69e5166d0000000014019004,,67866d64000000000803c33e,"what is the thing inside the backpack? is it cold water or fuel? what is it, the man pour into the backpack?",2026.04.20,印度尼西亚,2.0,10.0,108,强势|服务者,强势,服务者,22,8
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,1,69e4a2e5000000001401b816,,5b16a94b11be100f2c360749,他是怕摔下来，公司要他赔,2026.04.19,广东,4072.0,41.0,12,弱势|同伴,弱势,同伴,2,9
69e2583b00000000230211ea,"

",,2406.0,1,69e30be4000000001401e836,,65644964000000000202b1a8,粉碎性骨折[doge],2026.04.18,天津,774.0,12.0,11,失败|抢救者,失败,抢救者,2,9
69e2583b00000000230211ea,"

",,2406.0,2,69e7ac76000000001401a003,69e7a7150000000014019809,67127050000000001d022e73,就这么摔一下就散架了，在家就没测试过的吧[笑哭R],2026.04.22,广东,307.0,,25,失败|抢救者,失败,抢救者,4,9
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,2,69e48661000000001401c030,69e47f9e0000000014018803,5aabfe094eacab0ddad51d13,它冲线的时候48分多  还是摔了一次的[笑哭R],2026.04.19,日本,235.0,,24,成功|被超越者,成功,被超越者,4,9
69e2583b00000000230211ea,"

",,2406.0,1,69e2f2e9000000001401b801,,602771f10000000001000b41,这是面粉做的糖人吗？碎成渣了,2026.04.18,天津,217.0,6.0,14,失败|抢救者,失败,抢救者,3,9
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,2,69e492270000000014018c16,69e48f1d0000000014019819,636f94de000000001f015f2f,粉碎性骨折啊这是,2026.04.19,重庆,88.0,,8,失败|抢救者,失败,抢救者,2,9
69e41e24000000001a025f1a,"人形机器人半马摔倒瞬间��

",1155.0,129.0,1,69e42cb3000000001401c41a,,5510028bb4c4d6387ad6a2d9,啥东西，碎一地[doge],2026.04.19,北京,79.0,11.0,13,失败|观众,失败,观众,2,9
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,2,69ddbd8d000000000103e0e0,69dcb1ea000000000d03c735,5dcce86d000000000100badb,不会产生医闹了[笑哭R],2026.04.14,四川,78.0,,12,失败|抢救者,失败,抢救者,2,9
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e4414a000000001401b002,69e43311000000001401e428,5651a56e62a60c4f801c45c8,这个摔烂直接被扔在路边了,2026.04.19,北京,36.0,,12,弱势|观众,弱势,观众,2,9
69e2583b00000000230211ea,"

",,2406.0,2,69e43d0e0000000014019418,69e3bdb4000000001401d815,5e0032d300000000010054fb,我拼装的玩具车都不会摔一下就碎,2026.04.19,浙江,27.0,,15,失败|抢救者,失败,抢救者,3,9
69e41e24000000001a025f1a,"人形机器人半马摔倒瞬间��

",1155.0,129.0,1,69e44aa1000000001401ac32,,60269e1c0000000001000659,摔倒了自己起不来吗,2026.04.19,山东,23.0,2.0,9,失败|观众,失败,观众,2,9
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db2342000000000100540d,69daef220000000035024590,5eba50fa000000000101d730,这个跑法背着人去医院也给震出脑震荡了,2026.04.12,北京,15.0,,18,成功|观众,成功,观众,6,9
69e2583b00000000230211ea,"

",,2406.0,2,69e2f979000000001401e41a,69e2f5c1000000001401b80c,6752ff7d000000001d02d472,摔了就摔了呗[doge]起步阶段摔几个不是很正常，况且又不是只有这一家,2026.04.18,北京,10.0,,35,失败|抢救者,失败,抢救者,7,9
69e2583b00000000230211ea,"

",,2406.0,1,69e49641000000001401dc34,,62b03f6f000000001b02b008,粉末性骨折[doge],2026.04.19,江苏,8.0,0.0,11,失败|抢救者,失败,抢救者,2,9
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e43d74000000001401c025,69e43311000000001401e428,5a86f6f84eacab7a876466ef,我想看摔烂的，你发个提示给我[失望R][失望R][失望R],2026.04.19,上海,8.0,,29,弱势|观众,弱势,观众,2,9
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e43a590000000014019021,,5b35cdb24eacab394a25c93f,感觉它马上要跪下去[失望R],2026.04.19,四川,5.0,2.0,14,弱势|观众,弱势,观众,2,9
69e2583b00000000230211ea,"

",,2406.0,1,69e2f10d000000001401e828,,61c30f7e0000000010004551,比豆腐渣还碎 [偷笑R],2026.04.18,辽宁,4.0,0.0,12,失败|抢救者,失败,抢救者,2,9
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e4efd00000000014018c15,,665eb5f3000000000b032acc,每次以为要摔的时候，他都没摔[捂脸R]意不满离,2026.04.19,浙江,4.0,0.0,23,弱势|观众,弱势,观众,3,9
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e50f80000000001401dc02,,5fe4c98b00000000010089ea,每一步都以为要倒 哈哈哈,2026.04.20,广东,4.0,1.0,12,弱势|观众,弱势,观众,2,9
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e4f52a000000001401c82f,,5b23fe28e8ac2b4281f62a3a,好怕他一不小心跪地上,2026.04.19,浙江,3.0,2.0,10,弱势|观众,弱势,观众,3,9
69e2583b00000000230211ea,"

",,2406.0,2,69e49380000000001401c41a,69e3bdb4000000001401d815,5fb9a7a8000000000100380f,这一摔堪比苏联�,2026.04.19,北京,3.0,,8,失败|抢救者,失败,抢救者,3,9
69e2583b00000000230211ea,"

",,2406.0,1,69e9d32c000000001401e826,,61ea6c92000000002102b5f7,起步就被绊倒了[偷笑R]真惨,2026.04.23,浙江,2.0,0.0,14,失败|抢救者,失败,抢救者,3,9
69e2583b00000000230211ea,"

",,2406.0,1,69e2f3fa000000001401a812,,64d1db1f000000000e0244f6,终于看见什么叫碎了一地[笑哭R],2026.04.18,四川,2.0,0.0,16,失败|抢救者,失败,抢救者,3,9
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db28bf00000000350266f5,,68019be6000000000d00bbd5,地板都被他弄坏了[捂脸R],2026.04.12,广东,2.0,0.0,13,成功|观众,成功,观众,2,9
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e4ea99000000001401b828,,60223ea0000000000100618e,在等他摔倒，咋还没摔啊，明明每一步都像要绊倒自己[偷笑R],2026.04.19,河北,2.0,0.0,29,弱势|观众,弱势,观众,4,9
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e4e8cf000000001401c828,,57555f6a7fc5b81d914c6415,每一步都像要摔下去的,2026.04.19,重庆,2.0,0.0,10,弱势|观众,弱势,观众,2,9
69e2583b00000000230211ea,"

",,2406.0,2,69e8d747000000001401c439,69e7a7150000000014019809,63cbabff000000002702acd5,摔一下能搞成这样，说明也没花什么心思[石化R],2026.04.22,上海,2.0,,23,失败|抢救者,失败,抢救者,6,9
69e2583b00000000230211ea,"

",,2406.0,2,69e30a5e0000000014019823,69e2f480000000001401a819,594f4a956a6a696ee8c83a7d,早上刷到了另一个角度的，是真的摔的七零八落的[笑哭R],2026.04.18,山东,2.0,,27,失败|抢救者,失败,抢救者,4,9
69e2583b00000000230211ea,"

",,2406.0,1,69eb3fd20000000029037d32,,5ff343e40000000001004d5d,掉地自检程序都没做好，人会掉地就拼命挣扎吗[笑哭R],2026.04.24,广东,1.0,0.0,26,失败|抢救者,失败,抢救者,6,9
69e2583b00000000230211ea,"

",,2406.0,1,69e8ef570000000014019419,,66b5d052000000001d032a0a,还有粉身碎骨表演啊，我咋不知道[笑哭R],2026.04.22,河北,1.0,0.0,20,失败|抢救者,失败,抢救者,3,9
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e4ad09000000001401e817,69e4abf1000000001401c014,5e3ffcc400000000010080bf,赛博老大爷遛弯,2026.04.19,北京,861.0,,7,弱势|同伴,弱势,同伴,3,10
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,1,69e4a2d0000000001401ac06,,5e9176000000000001000a4a,相信他们会把它们“养”好的，感觉今年脚底下利索点了,2026.04.19,河北,74.0,2.0,25,弱势|同伴,弱势,同伴,4,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69dafb8f0000000016014fbc,,5fd0472f000000000101d26e,比起昨年，肉眼可见的进步,2026.04.12,四川,69.0,31.0,12,成功|观众,成功,观众,5,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69daeb410000000035013e89,,6184d0c2000000002102461f,去年好像还不这样,2026.04.12,江苏,38.0,2.0,8,成功|观众,成功,观众,3,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69da811a00000000350088c5,69da80180000000035010cd6,5aa35c114eacab11b5783fd9,是的是的，今年有几个特别快，慢的也有，整体很进步,2026.04.12,北京,36.0,,24,成功|观众,成功,观众,5,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dafc11000000000d03c410,69dafb8f0000000016014fbc,5c7789cc0000000012024425,什么是昨年啊！大神！中国人这么说话的吗[哭惹R]我勒个去,2026.04.12,北京,33.0,,28,成功|观众,成功,观众,6,10
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,2,69e49728000000001401b833,69e481650000000014018c2c,601bda3f0000000001000a8b,哈哈哈哈哈哈哈哈哈，比去年进步很多[暗中观察R]，今年跑着跑着甚至有头掉了，胳膊掉了，过热过载的[暗中观察R],2026.04.19,河南,25.0,,55,中性|观众,中性,观众,9,10
69e481e8000000002003ad94,"

",,,1,69e634c9000000001401d817,,5f5766c30000000001003255,去年他还需要人扶，今年都能跑马拉松了[赞R],2026.04.20,吉林,16.0,3.0,22,强势|服务者,强势,服务者,5,10
69e48d54000000002102e178,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e4aba6000000001401900d,69e4a2d0000000001401ac06,68a419bc0000000019014cde,今年最好成绩已经比人类快了,2026.04.19,广东,13.0,,13,弱势|同伴,弱势,同伴,4,10
69e481e8000000002003ad94,"

",,,2,69e49431000000001401cc0a,69e490ae000000001401d42a,67093e0a000000001d030ee1,今年跑步，明年攀岩，后年探洞[微笑R],2026.04.19,广东,13.0,,19,强势|服务者,强势,服务者,6,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db08040000000035010092,,61832a85000000001000fa45,[黑薯问号R]去年还是一抖一抖的，今年怎么已经发展成这样了,2026.04.12,福建,9.0,3.0,29,成功|观众,成功,观众,6,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69dae79300000000150033c6,,5ea18aeb0000000001007c1d,和去年比，质的飞跃啊[汗颜R],2026.04.12,江苏,7.0,0.0,15,成功|观众,成功,观众,2,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69dad6100000000002035f37,,6269c3ee00000000210243ff,比去年强得多啊，发展速度真快,2026.04.12,山西,7.0,0.0,14,成功|观众,成功,观众,5,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db03ca000000000c0330f5,,5fe047c100000000010009b8,卧槽，去年还在那慢慢跑，跑不好还摔倒今年就健步如飞了,2026.04.12,加拿大,6.0,0.0,26,成功|观众,成功,观众,7,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69dafa62000000001500675f,,596b26995e87e73ad90146b6,这一年进步太多了,2026.04.12,北京,5.0,0.0,8,成功|观众,成功,观众,3,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db2d970000000035021838,,5ee6f1eb0000000001006ab8,进步巨大，去年还得有人跟着一起跑呢,2026.04.12,北京,4.0,0.0,17,成功|观众,成功,观众,6,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db1280000000000c032c6e,,5f246025000000000101db03,更新迭代好快啊，上一次马拉松一堆摔倒的，这次人均长跑冠军配速,2026.04.12,河北,4.0,0.0,30,成功|观众,成功,观众,11,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db086c000000000103dff4,69db08040000000035010092,5cecca630000000016034536,因为过去一年了，一年足够迭代几十轮了。,2026.04.12,陕西,4.0,,19,成功|观众,成功,观众,6,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dafc93000000000d03de1e,69dafb8f0000000016014fbc,5c7789cc0000000012024425,[抠鼻R]我不管不管不管！你就得说去年！不许说昨年！！！,2026.04.12,北京,4.0,,28,成功|观众,成功,观众,6,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db6b8b0000000035022d6d,,5c9a1b2e0000000010010aa7,去年还东倒西晃摔跟头  今年居然像终结者  [点赞R][点赞R][点赞R],2026.04.12,北京,3.0,0.0,37,成功|观众,成功,观众,7,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db2bd70000000035032602,,5b6ea21476d27000019fa71d,谁还记得去年它们跑成啥样，天啊…,2026.04.12,上海,3.0,0.0,16,成功|观众,成功,观众,2,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db13c7000000001400bf3a,,57388aa350c4b471239570f9,妈耶 去年比的时候还都是老奶过马路 今年都这么快了�,2026.04.12,北京,3.0,0.0,26,成功|观众,成功,观众,5,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db0f5400000000020376bc,,5bd1de9b09cce4000163aa89,想想去年的马拉松 这发展的实在是太快了,2026.04.12,江苏,3.0,0.0,19,成功|观众,成功,观众,6,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69daed3f000000001500af8d,,59d629476eea88023ac81d67,我去...去年还一个个老太太过马路。今年就各个健步如飞,2026.04.12,四川,3.0,0.0,27,成功|观众,成功,观众,7,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69dae3340000000014009c5e,,60e8e1cc0000000001009a8b,迭代一年进步很大,2026.04.12,上海,3.0,0.0,8,成功|观众,成功,观众,4,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69dad931000000003501c894,,6069c2020000000001000385,。。。。这进步是吓人,2026.04.12,北京,3.0,0.0,10,成功|观众,成功,观众,2,10
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69dab964000000001500a189,,643ce4c1000000000d018173,去年到今年进步就这么大，明年屁股下是不是要装助推器了[笑哭R],2026.04.12,上海,3.0,0.0,31,成功|观众,成功,观众,8,10
