Topic,Count,Name,Representation,Representative_Docs
58,65,58_你可以尝试一下跑步的时候抱紧双臂_机器人跑步也要摆臂吗_是不是做了手影响平衡_看看不甩臂跑的协调不,"['你可以尝试一下跑步的时候抱紧双臂', '机器人跑步也要摆臂吗', '是不是做了手影响平衡', '看看不甩臂跑的协调不', '甩起来更有助于平衡', '甩臂那个是不是后来胳膊还掉了', '甩臂会保持平衡', '没手臂也得有其它配重平衡啊或是陀螺仪啊', '求问原理', '吧唧r']","['你可以尝试一下跑步的时候抱紧双臂，这样就能感受出来', '机器人跑步也要摆臂吗', '你可以尝试一下跑步的时候抱紧双臂，就明白了[害羞R]']"
59,61,59_拔草r_自带bgm_得意r_百度死路上,"['拔草r', '自带bgm', '得意r', '百度死路上', '笑哭了', '科技与笑话的溶合', '看了很多遍', '看了一上午', '声音好听', '色色r']","['自带bgm，随地大小跳', '自带BGM[捂脸R]', '配音和音乐完胜[拔草R][拔草R][拔草R]']"
60,61,60_三个人伺候一个_然后一群人跟着伺候吗_真划算_破玩意,"['三个人伺候一个', '然后一群人跟着伺候吗', '真划算', '破玩意', '照顾要三个人', '大爷', '还是离不开人', '老人', '看看', '三个人伺候']","['破玩意，还得仨人伺候！', '三个人伺候一个[捂脸R]', '三个人伺候一个，真划算']"
61,59,61_真是笑死_算不算袭警_真担心突然抬脚把工作人员踢了_目测60,"['真是笑死', '算不算袭警', '真担心突然抬脚把工作人员踢了', '目测60', '然后用担架抬走了', '注意咯', '昨天刷到一个直接77跑进路边绿化带里趴里边了', '等会', '大爷', '大笑r']","['真担心突然抬脚把工作人员踢了[尬住R]', '等会，这个，算不算袭警？[暗中观察R][暗中观察R]', '昨天刷到一个直接77跑进路边绿化带里趴里边了[捂脸R]保安都看懵了，然后用担架抬走了']"
62,59,62_论视觉效果_看看美國吧_现在看不起中国的评论越来越少了_现在中国越来越强大了,"['论视觉效果', '看看美國吧', '现在看不起中国的评论越来越少了', '现在中国越来越强大了', '玩抽象这块还得看中国', '玩儿', '没得内容', '没事老吹牛', '是保持谦虚和努力', '这有什么用']","['中国人真的是爱好和平的民族 [微笑R] 发明出来都是先逗乐 玩儿 阔阔爱爱[飞吻R] [派对R]', '我看推特评论，有惊讶的，有恐惧的，担心用来当兵，当然，贬低的也有，但是对比几年前，现在看不起中国的评论越来越少了，不过黑中国的自然不少。现在中国越来越强大了，正如你底下的评论所说，不用太计较外国人说什么了，我们只管风雨兼程，努力前行就可以了。最后，其实我觉得这种活动非常好，不过尽量不要在外网宣传，因为，正如一个人越来越强大了，他要做的，是保持谦虚和努力，而不是向其他人展示自己的力量或者期待其他人的赞赏。', '论视觉效果，这真的比印度都差，论视觉效果。视觉效果。效果。']"
63,57,63_更容易猝死了_熬夜_很容易猝死_高强度运动,"['更容易猝死了', '熬夜', '很容易猝死', '高强度运动', '完了', '程序猿这个岗位', '昨晚熬夜锻炼了一晚上', '既要熬夜', '活下来的绝对精英', '然后增加猝死概率']","['更容易猝死了[捂脸R]', '熬夜+高强度运动，死得更快了[笑哭R][汗颜R]', '熬夜+高强度运动，咋感觉猝死概率更大了呢[笑哭R]']"
64,57,64_竟然不塞车_直接坐车不是更快_现在要开摩托车追了_现在已经骑摩托追了,"['竟然不塞车', '直接坐车不是更快', '现在要开摩托车追了', '现在已经骑摩托追了', '现在一上车睡觉', '明明可以打车或者骑摩托', '自行车', '也是', '就是', '厉害']","['之前人还能跟着跑[呃R]现在要开摩托车追了', '厉害[赞R]之前还人还能跟上，现在已经骑摩托追了，利好电机关节驱动', '也是，现在一上车睡觉，他都能给你开到家门口，再把车停好，安排的明明白白[捂脸R]']"
65,56,65_元气仔_元气仔最像人_看到我们家闪电的身影了_特别设立一些单项奖,"['元气仔', '元气仔最像人', '看到我们家闪电的身影了', '特别设立一些单项奖', '特别可爱', '没有双脚腾空', '旺柴', '红色心形r', '害羞r', '哇r']","['元气仔  将获得——动作标准奖！[点赞R]', '元气仔最像人[派对R]', '元气仔最像人[笑哭R]应该在竞速之外，特别设立一些单项奖，比如最像人的[笑哭R]']"
66,54,66_哭惹r_明天可以进机器人股吗_明天大涨吧_看完比赛就知道机器人股票被按住了,"['哭惹r', '明天可以进机器人股吗', '明天大涨吧', '看完比赛就知道机器人股票被按住了', '看到这个消耗场面', '看了它们', '明天给我的机器人全卖了', '明天机器人涨停', '明天机器人板块', '明天机器人大涨']","['终于知道我的机器人🤖基金为啥总是跌跌不休了[哭惹R][哭惹R][哭惹R]', '中欧机器人ETF 最高点买的，买了之后，就一直跌，最近快要回本了[哭惹R]', '明天给我的机器人全卖了[微笑R][微笑R][微笑R]']"
67,54,67_红色闪电_闪电_红色三倍速_红衣教主,"['红色闪电', '闪电', '红色三倍速', '红衣教主', '红色的是honor', '红色的好激情啊', '红色的像自爆兵', '红色的你自己看吧', '红色有角三倍速懂伐', '红色使徒']","['红色闪电⚡真的强[点赞R]', '红色闪电，真猛[点赞R]', '红色闪电']"
68,54,68_补给太慢了_看把孩子急得_直线中过人吃_毕竟他可能不知道自己需要补给了,"['补给太慢了', '看把孩子急得', '直线中过人吃', '毕竟他可能不知道自己需要补给了', '差评', '和人一样', '那个', '太慢了', '哇r', '哇塞']","['补给人员要好好训练，太慢了，看把孩子急得[偷笑R][偷笑R][偷笑R]', '补给太慢了。', '补给太慢了']"
69,53,69_加油_加电_还有人叫加油_加油加油,"['加油', '加电', '还有人叫加油', '加油加油', '稳了', '王者听得懂吗', '旁边喊加油', 'mean', 'mrga', '新能源']","['加油，罗伯特！', '加油！加油', '加油，万事开头难']"
70,53,70_鲁班七号_感觉好像小鲁班_小鲁班乒乓小将_小鲁班,"['鲁班七号', '感觉好像小鲁班', '小鲁班乒乓小将', '小鲁班', '是你吗鲁班', '终于有人和我一样觉得像小鲁班了', '王者投一个鲁班七号呗', '智商250', '机器人版', '小短腿好可爱']","['鲁...鲁班七号', '鲁班七号？', '鲁班七号………']"
71,53,71_蚊子_苍蝇_蟑螂_纯抽象,"['蚊子', '苍蝇', '蟑螂', '纯抽象', '第一个好像螳螂', '第一个像螳螂', '笑死了楼主不语', '直到最后没招了别过来都别过来哈哈哈哈哈哈哈', '没有挑刺哈', '水蛭呢']","['小强，杰瑞，蚊子，苍蝇……[doge]', '蚊子，苍蝇，蛆', '对  苍蝇  蚊子 老鼠小时候都可爱[笑哭R]']"
72,52,72_爆一地装备_爆了一地装备_爆了一地的_碰瓷呀,"['爆一地装备', '爆了一地装备', '爆了一地的', '碰瓷呀', '确实爆装备了', '真的是爆了一地装备', '真特么恐怖', '看出来装备党不如裸奔了', '爆率真高啊', '爆率好高一地装备']","['哎呀，爆一地装备，笑死了', '这爆率太高了吧，爆一地装备[偷笑R]', '爆一地装备，可怜的[偷笑R]']"
73,50,73_累了_站不稳了_歇会_真的累了,"['累了', '站不稳了', '歇会', '真的累了', '最后太累', '瞧瞧都累的', '第一句应该是', '真把自己当人了', '真像人', '真他妈累']","['累了，还休息一会儿。', '累了，躺下休息一会', '累了，补充体液']"
