topic_id,sample_rank,sample_source,comment_id,帖子id,comment_level,like_count,reply_count,robot_status,human_role,content
18,4,cross_post,69e4ea050000000014019000,69e45dbe000000001f00434f,1,37.0,2.0,强势,观众,好多机器人设计都是大胯骨关节，宽腿距。元气仔与种不同是小胯骨关节，窄腿距，外形类人，跑姿类人，这种设计竟然跑的也不慢。
18,5,cross_post,69e4d480000000001401c02c,69e48341000000001a02d0c4,1,24.0,10.0,强势,观众,不行🙅‍♀️ 它这个腿🦵都要抡出火星子了[捂脸R] 我看着眼花[扶额R][扶额R][扶额R] 我怕我我老了，它就这么推着坐在轮椅上的我，极速给我倒海里[哭惹R]
18,6,cross_post,69e67f9f000000001401b807,69e481e8000000002003ad94,1,13.0,11.0,强势,服务者,越走越偏了，应该往智能方面发展，结果整成四肢了
18,7,cross_post,69e59624000000001401e815,69e42cc100000000220001ad,1,10.0,18.0,弱势,观众,我不理解 为何机器人要双腿行走，他就不有个轮子。上楼就切换腿。
18,8,random,69e580c8000000001401941c,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,问个问题，为啥一定要设计成两脚直立的人形？明明四足甚至八足才更适合运动啊？都机器人了，设计成半人马那样的不香吗？
18,9,random,69db20120000000035031add,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,明明有轮跑的更快，为什么机器人非的有腿[汗颜R]
18,10,random,69dfa8a50000000035009041,69df625d0000000021005c63,1,1.0,0.0,失败,观众,机器人为什么要做成人型，两条腿走路本来就是不稳定，用轮子，四足不是更好
19,1,top_like,69ef2e5b000000002902cd01,69e48b0b000000001a02578c,1,3414.0,99.0,失败,服务者,机器人提供了新的就业岗位，一个机器人跑马拉松需要两个助理
19,2,top_like,69e4962e000000001401b006,69e481e8000000002003ad94,1,1144.0,73.0,强势,服务者,一个机器人需要3个人伺候，就业新方向来了
19,3,top_like,69e5841a000000001401d81f,69e481e8000000002003ad94,1,339.0,51.0,强势,服务者,一个机器人，三个人服侍它，以后不怕没岗位啦[偷笑R]
19,4,cross_post,69e46e46000000001401dc2d,69e4426b000000001d01c7ed,1,3.0,0.0,混合,观众,俩机器人，一群人侍候，促进再就业[捂脸R]
19,5,cross_post,69e54b77000000002b02bc75,69e40352000000002102fc75,1,0.0,0.0,常态,服务者,"一个机器人需要很多人伺候着,这样也不错,大家都不会失业"
19,6,cross_post,69e5a108000000001401e01c,69e47f8f000000001f007203,1,0.0,0.0,混合,观众,一个机器人配8个员工[害羞R][害羞R]哇
19,7,cross_post,69e7b952000000001401a408,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,一个机器人三个看护是标配
19,8,random,69e8b041000000001401a406,69e481e8000000002003ad94,1,1.0,6.0,强势,服务者,几个人服侍一个机器人
19,9,random,69e7bc46000000001401dc05,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,一个机器人创造了4个就业岗位。好东西
19,10,random,69e564cf0000000014019804,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,这一个机器人3个人伺候[微笑R]
20,1,top_like,69e48616000000001401cc00,69e48341000000001a02d0c4,1,22.0,7.0,强势,观众,那俩小的长两个角是为了凑身高的吧
20,2,top_like,69e5121c000000001401bc0a,69e42cc100000000220001ad,1,11.0,2.0,弱势,观众,欺负小孩，孩子输在了腿短哈哈哈哈哈哈
20,3,top_like,69e5db6e000000001401bc3a,69e59e520000000022027a90,1,11.0,3.0,弱势,观众,太短了，你是不是偷懒了
20,4,cross_post,69e45d88000000001401dc31,69e429b4000000001b00037a,1,5.0,1.0,常态,观众,它踢腿的样子像极了自信的向←[捂脸R][捂脸R]
20,5,cross_post,69e2feb90000000014019427,69e2583b00000000230211ea,1,2.0,0.0,失败,抢救者,符合一倒就蹬腿乱踢印象[偷笑R]
20,6,cross_post,69e45be3000000001401942b,69e4426b000000001d01c7ed,1,2.0,0.0,混合,观众,小的虽然腿短但是一直在倒腾[大笑R]
20,7,cross_post,69e492d0000000001401e80a,69e4551e000000001f005895,1,2.0,1.0,强势,被超越者,手好短，疯狂的霸王龙
20,8,random,69e6d229000000001401ac1d,69e47f8f000000001f007203,1,1.0,0.0,混合,观众,啊哈哈哈哈哈有各种形状，有短腿的，有腿伸不直。有爱演的，有卖萌的，有活力四射的，有微活的，有死了的。
20,9,random,69e6e178000000001401c41d,69e42cc100000000220001ad,1,0.0,0.0,弱势,观众,这小短腿，紧着倒腾
20,10,random,69e4efbe000000001401a034,69e42cc100000000220001ad,1,0.0,0.0,弱势,观众,腿短步子小了[笑哭R]
21,1,top_like,69ec4624000000002702b4b1,69e48b0b000000001a02578c,1,55.0,0.0,失败,服务者,看来温度没那么容易解决
21,2,top_like,69e4428e000000001401b832,69e43b14000000001a02e095,1,6.0,0.0,弱势,服务者,穿条冰丝内裤，会不会就不用人工降温了[笑哭R]
21,3,top_like,69e4a97d000000001401ac21,69e48d54000000002102e178,1,3.0,0.0,弱势,保护者,要回去分析原因写检测报告吧可能..
21,4,cross_post,69e73a7c000000001401e007,69e6f2bc0000000023005345,1,2.0,0.0,弱势,观众,这个小家伙比较智能。高温了马上蹲下。工作人员就知道了。。比大家伙强。大家伙高温了直接躺平[笑哭R][笑哭R][笑哭R]
21,5,cross_post,69e4986a000000001401d82e,69e481e8000000002003ad94,1,1.0,0.0,强势,服务者,降温是世纪难题啊[偷笑R]
21,6,cross_post,69db1b05000000000d03e01c,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,北京现在早晚凉，运动过后注意擦汗补充电解质别感冒
21,7,cross_post,69e431ea000000001401d828,69e40352000000002102fc75,1,0.0,0.0,常态,服务者,不知道会发热不
21,8,random,69e4a4ab000000001401a810,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,太热了，发热比较厉害，就跟汽车一样温度高了
21,9,random,69e71355000000001401ac12,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,好简谱的降热方式
21,10,random,69e606f7000000001401ac00,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,物理降温
22,1,top_like,69e4573a000000001401a417,69e44278000000001a0217bb,1,3905.0,33.0,强势,被超越者,您是生命的热烈，它是钢铁的进步[赞R]
22,2,top_like,69e52b25000000001401c403,69e4c771000000002102c3fc,1,310.0,1.0,常态,服务者,祝祖国繁荣昌盛！
22,3,top_like,69e4c8c6000000001401e025,69e4412a000000002103883f,1,232.0,5.0,强势,观众,玩归玩，笑归笑，看见中国科技一点点的进步，真的让人感动。
22,4,cross_post,69e49ce6000000001401b002,69e4551e000000001f005895,1,24.0,1.0,强势,被超越者,为科技进步自豪[赞R]
22,5,cross_post,69e49480000000001401b80b,69e481e8000000002003ad94,1,9.0,11.0,强势,服务者,太先进了，日本的好多东西我们得学一学了
22,6,cross_post,69e5e810000000001401a401,69e59e520000000022027a90,1,7.0,15.0,弱势,观众,新科技原来也没那么强大啊
22,7,cross_post,69e4db970000000014019809,69e48341000000001a02d0c4,1,5.0,0.0,强势,观众,谁敢相信八九十年代我们靠给欧美做衣服玩具鞋子挣点碎银，那会儿还常有制鞋女工被粘鞋的胶弄成白血病，我十几岁做阅读理解就看到咱家要搞产业升级的文章，不容易，终于实现了。
22,8,random,69e575ea000000001401b000,69e4c771000000002102c3fc,1,10.0,0.0,常态,服务者,祝福祖国国泰民安，繁荣昌盛
22,9,random,69eba9e0000000002701c01e,69e59e520000000022027a90,1,1.0,0.0,弱势,观众,在过几年就成熟了
22,10,random,69e6e295000000001401c40a,69e59e520000000022027a90,1,0.0,0.0,弱势,观众,我相信会越来越好
23,1,top_like,69e71b47000000001401ac15,69e481e8000000002003ad94,1,110.0,135.0,强势,服务者,这东西的意义在哪？
23,2,top_like,69db0c2e0000000002034cbc,69da7e87000000001a03484e,1,53.0,8.0,强势,观众,坐等意义提问派[doge]
23,3,top_like,69e422e5000000001401cc23,69e40352000000002102fc75,1,41.0,21.0,常态,服务者,我很想知道意义在哪儿
23,4,cross_post,69e452300000000014018818,69e42cc100000000220001ad,1,11.0,21.0,弱势,观众,举办这玩意的意义是什么？
23,5,cross_post,69e55e20000000001401e802,69e4412a000000002103883f,1,2.0,0.0,强势,观众,很多人去看，就说明有意义～
23,6,cross_post,69e1ebc8000000001401e40f,69df625d0000000021005c63,1,0.0,0.0,失败,观众,他走路，意义在哪？
23,7,cross_post,69e300ba000000001401b013,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,做这种东西的意义到底何在
23,8,random,69e86d73000000001401ac05,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,这有什么意义呢
23,9,random,69e49c64000000001401c842,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,意义在哪里
23,10,random,69db2ec00000000035020a37,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,意义何在？
24,1,top_like,69e56a0b000000001401c009,69e481e8000000002003ad94,1,3043.0,43.0,强势,服务者,这减速到停下简直不要太丝滑，还有站稳后晃的那两下[捂脸R]像低血糖似的
24,2,top_like,69e45f5f000000001401ac17,69e44171000000001a026b25,1,7.0,0.0,混合,观众,像低血糖晕倒了
24,3,top_like,69e4a381000000001401dc18,69e481e8000000002003ad94,1,7.0,0.0,强势,服务者,低血糖了吧，都要倒了，赶紧给块糖
24,4,cross_post,69ea3e2d000000001401b008,69e48b0b000000001a02578c,1,5.0,0.0,失败,服务者,是不是低电糖了[石化R]
24,5,cross_post,69e470ae000000001401dc1d,69e4426b000000001d01c7ed,1,2.0,0.0,混合,观众,大的低血糖，小的很活跃，这很人类。
24,6,cross_post,69e6f530000000001401c02f,69e59e520000000022027a90,1,2.0,0.0,弱势,观众,这个有点像我多久了猛然起身头晕的样子
24,7,cross_post,69e6f0e0000000001401d42d,69e47f8f000000001f007203,1,1.0,0.0,混合,观众,赶紧给吃点东西，都低血糖了
24,8,random,69e708340000000014018c21,69e47f8f000000001f007203,1,0.0,0.0,混合,观众,低血糖的有几个[笑哭R][笑哭R]
24,9,random,69e580a9000000001401dc13,69e47f8f000000001f007203,1,0.0,0.0,混合,观众,大高个是中暑了么？还是低血糖？感觉他要晕了[偷笑R]
24,10,random,69ea0402000000000d022c01,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,缺氧了 缺氧了
25,1,top_like,69e4a930000000001401a020,69e48341000000001a02d0c4,1,927.0,85.0,强势,观众,我已经预见到我老了将会有一个人形机器人推着轮椅带着伞啊外套啊保温壶、小点心、我的降压药什么的，陪我去公园散步。根本不敢指望我儿子
25,2,top_like,69dcbf41000000000203506c,69db34bb000000001a0348ae,1,359.0,17.0,失败,抢救者,机器人老了可怎么办[doge]
25,3,top_like,69e42201000000001401940b,69e40352000000002102fc75,1,353.0,31.0,常态,服务者,机器人能帮我做日常清洁煮饭就好了
25,4,cross_post,69e6417c000000001401e432,69e59e520000000022027a90,1,30.0,15.0,弱势,观众,能不能开发个自动干家务的机器人呀
25,5,cross_post,69e4d0880000000014019816,69e4b08d000000001d01c1bc,1,10.0,2.0,混合,观众,你是说再活132年机器人就可以公主抱我去上班了吗
25,6,cross_post,69e4ea75000000001401c803,69e46032000000001f002048,1,8.0,0.0,常态,保护者,好了，未来给你预留一个在机器人家里搞卫生的工作岗位
25,7,cross_post,69dfa13900000000150097c4,69df625d0000000021005c63,1,3.0,0.0,失败,观众,指望这些机器人养老，先得给机器人配三个人工[doge]
25,8,random,69e62f5c000000001401dc34,69e59e520000000022027a90,1,0.0,0.0,弱势,观众,唉，期待助老机器人，加油
25,9,random,69dc2e3e0000000035011243,69da7e87000000001a03484e,1,1.0,0.0,强势,观众,昨晚在想怎么培养自己机器人做合心意的饭菜家务，希望赶紧家庭化
25,10,random,69e508dc0000000014019010,69e48341000000001a02d0c4,1,1.0,0.0,强势,观众,[doge]很好，以后我老了。让机器人照顾我，哦对了。必须装上我调教好的AI。情绪价值满分。
26,1,top_like,69e46b1c000000001401c433,69e46730000000001d0199c8,1,1223.0,19.0,强势,观众,你解说的好棒 太逗了[偷笑R]
26,2,top_like,69e4db75000000001401c83d,69e46730000000001d0199c8,1,380.0,4.0,强势,观众,强烈要求主播下界要上去解说 更精彩
26,3,top_like,69e5043c0000000014019c02,69e46730000000001d0199c8,1,40.0,1.0,强势,观众,你的解说好松弛
26,4,cross_post,69df6fc70000000035010d0b,69df625d0000000021005c63,1,17.0,1.0,失败,观众,解说太逗了[大笑R]
26,5,cross_post,69e61745000000001401d436,69e59e520000000022027a90,1,2.0,0.0,弱势,观众,这个解说真的是笑死人了[笑哭R]
26,6,cross_post,69e47e08000000001401bc23,69e4551e000000001f005895,1,1.0,3.0,强势,被超越者,主播还有礼貌
26,7,cross_post,69e43e14000000001401a41a,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,大家好，我是新人动画主播[色色R]
26,8,random,69e77fb1000000001401b019,69e59e520000000022027a90,1,0.0,0.0,弱势,观众,解说太有趣了[捂脸R][捂脸R]
26,9,random,69e5ee55000000001401b023,69e59e520000000022027a90,1,0.0,0.0,弱势,观众,哈哈哈哈，解说的太好了
26,10,random,69e8079c0000000014019406,69e59e520000000022027a90,1,0.0,0.0,弱势,观众,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈解说也很搞笑
27,1,top_like,69e6be18000000001401b002,69e634590000000022003bb5,1,5089.0,33.0,常态,观众,跟车人员的视角很少刷到，那前面奔跑的机器人跟亲生孩子有啥区别，个中滋味也只有研发人员知道，给看感动了竟然[哭惹R]
27,2,top_like,69dfb3290000000002035b6b,69df625d0000000021005c63,1,4172.0,78.0,失败,观众,大家娱乐一下哈，视频里只放了一些“精彩”画面配解说，其实还有更多的机器人是跑的又稳又快的[害羞R]
27,3,top_like,69e51440000000001401c00b,69e47f8f000000001f007203,1,715.0,70.0,混合,观众,从这个机器人的跑步姿势上看出了性别[笑哭R][笑哭R][笑哭R][笑哭R]
27,4,cross_post,69e96b6b000000001401980c,69e46032000000001f002048,1,153.0,1.0,常态,保护者,Wifi：都是机器，机器人跑一个小时你心疼的不行，我停一秒你就要搁那叫叫叫
27,5,cross_post,69e443c50000000014019c00,69e44278000000001a0217bb,1,9.0,4.0,强势,被超越者,机器人跑姿不错[偷笑R]我是热崩了
27,6,cross_post,69e475840000000014019008,69e4412a000000002103883f,1,9.0,4.0,强势,观众,机器人在前面跑，一群人坐在后面的车里跟着遥控[笑哭R]
27,7,cross_post,69e488fa000000001401bc15,69e481e8000000002003ad94,1,3.0,0.0,强势,服务者,这个姿态真的挺像人的，不管是停下来还是起步跑。机器人离实操做来越近了
27,8,random,69e5a295000000001401dc12,69e47f8f000000001f007203,1,0.0,0.0,混合,观众,前几个视频才刷到有网友说一个女生跑步像机器人亚军，这样看还真是
27,9,random,69e892900000000014018812,69e47f8f000000001f007203,1,0.0,0.0,混合,观众,来搞笑的机器人，真是来比赛跑步的吗[笑哭R]
27,10,random,69e6e1f2000000001401c815,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,哈哈哈哈，你没发现吗，机器人在前面跑，后面还有个人拿着遥控追[笑哭R]
28,1,top_like,69e500dc000000001401bc1f,69e4b08d000000001d01c1bc,1,24.0,1.0,混合,观众,看吧，豆包随便跑个马拉松都比那个天天打一堆广告的千问火
28,2,top_like,69e47df90000000014018821,69e4412a000000002103883f,1,5.0,0.0,强势,观众,谁能懂我  另一边挤满马拉松参赛人类的反差感哈哈哈哈哈哈哈哈
28,3,top_like,69e82c4a000000001401a40b,69e634590000000022003bb5,1,4.0,0.0,常态,观众,隔壁的人类也是在马拉松吗[笑哭R]
28,4,cross_post,69df9e9b0000000002036056,69df625d0000000021005c63,1,3.0,0.0,失败,观众,不是马拉松大赛，是搞笑大赛[doge]
28,5,cross_post,69e42019000000001401c80d,69e41e24000000001a025f1a,1,3.0,0.0,失败,观众,马拉松的选手们也得停下来拍个照[笑哭R]
28,6,cross_post,69e44baa000000001401a417,69e43b14000000001a02e095,1,3.0,0.0,弱势,服务者,还没成年就来跑马拉松了[吧唧R]
28,7,cross_post,69e469770000000014019c0e,69e4426b000000001d01c7ed,1,3.0,0.0,混合,观众,人跑马拉松是越来越没意思了，这个多有看头[笑哭R]
28,8,random,69e4a701000000001401e822,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,能不能找个烂路跑马拉松
28,9,random,69e85c0b000000001401a004,69e59e520000000022027a90,1,0.0,0.0,弱势,观众,哈哈哈哈太多笑话了不过考虑到马拉松天气和机械耐力，又觉得他们命苦哈哈哈
28,10,random,69e56d49000000001401c810,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,我都没空马拉松
29,1,top_like,69e473da000000001401e042,69e43b14000000001a02e095,1,12.0,4.0,弱势,服务者,为什么喷在PP和裆部[doge]
29,2,top_like,69e46c98000000001401a80d,69e43b14000000001a02e095,1,6.0,7.0,弱势,服务者,我想问，就这样喷两下真的能止汗吗[捂脸R](我在问什么)[失望R]
29,3,top_like,69e48aca000000001401cc02,69e4412a000000002103883f,1,4.0,3.0,强势,观众,喷的那个是什么？什么作用啊？降温吗？
29,4,cross_post,69e4a7610000000014019c36,69e481e8000000002003ad94,1,2.0,1.0,强势,服务者,喷的位子有点不雅[doge]
29,5,cross_post,69e072ba0000000014008cfc,69df625d0000000021005c63,1,0.0,0.0,失败,观众,为什么专挑负面来说？
29,6,cross_post,69e33ffe000000001401e00c,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,害我喷了一地大米饭
29,7,random,69e49f52000000001401c829,69e43b14000000001a02e095,1,0.0,0.0,弱势,服务者,还往人裤裆喷东西呢
29,8,random,69e587fd000000001401e006,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,喷这么仔细，是需要备皮么[doge]
29,9,random,69e5f13b000000001401d826,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,为什么要喷它的积极
29,10,fill,69e46b06000000001401c436,69e43b14000000001a02e095,1,2.0,1.0,弱势,服务者,为什么就喷屁屁
30,1,top_like,69e487f9000000001401e425,69e481e8000000002003ad94,1,9.0,16.0,强势,服务者,干冰在胸前是不是冷却效果更好？
30,2,top_like,69e49947000000001401e835,69e481e8000000002003ad94,1,7.0,13.0,强势,服务者,冰块降温？！这和破铜烂铁有啥区别？
30,3,top_like,69e48dc7000000001401d427,69e481e8000000002003ad94,1,2.0,0.0,强势,服务者,背着干冰降温[笑哭R]真的是，怎么不说加个固体燃料火箭背包🎒一会就到了[笑哭R]
30,4,cross_post,69e4516e000000001401c43b,69e43b14000000001a02e095,1,0.0,1.0,弱势,服务者,装瓶防冻液降温
30,5,cross_post,69e5c733000000001401e007,69e47f8f000000001f007203,1,0.0,0.0,混合,观众,生硬冷血还有意思吗？
30,6,cross_post,69e688b90000000014019402,69e463df000000001b003017,1,0.0,0.0,强势,服务者,冷冰冰的没什么意思
30,7,cross_post,69e8130d000000001401a803,69e46032000000001f002048,1,0.0,0.0,常态,保护者,冰箱：那我也非自愿，艹
30,8,random,69e9bdb9000000001401e427,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,冰块不够，再多加点[捂脸R]
30,9,random,69e498c0000000001401a401,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,那是冰块吗？用于降温？
30,10,random,69e6d8be000000001401ac10,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,加冰块降温啊
31,1,top_like,69e487ec000000001401c82c,69e43b14000000001a02e095,1,8.0,1.0,弱势,服务者,机器人：屁眼子凉飕飕耶
31,2,top_like,69e81635000000001401a404,69e634590000000022003bb5,1,7.0,5.0,常态,观众,给机器人喷的是什么东西？
31,3,top_like,69e5f836000000001401bc01,69e481e8000000002003ad94,1,6.0,14.0,强势,服务者,我看的是换电池，润滑油，冰块降温，这种机器人想表达什么？这种机器人的意义是什么？摇摇领先吗？
31,4,cross_post,69e65a1a000000001401d404,69e47f8f000000001f007203,1,1.0,0.0,混合,观众,看到有二个机器人中暑了[捂脸R]
31,5,cross_post,69e4177c000000001401c801,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,这机器人发脾胃了
31,6,cross_post,69e48655000000001401c01c,69e4412a000000002103883f,1,0.0,0.0,强势,观众,给机器人喷的是什么玩意
31,7,cross_post,69e4b4b3000000001401ac1f,69e46730000000001d0199c8,1,0.0,0.0,强势,观众,天气太热机器人都中暑了[暗中观察R]
31,8,random,69e4906f000000001401a404,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,机器人要吃水吗？[失望R]
31,9,random,69e6da880000000014018c19,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,说明，机器人的散热和润滑问题，还没有解决。说明不能长时间运行
31,10,random,69ec857b000000002701c03e,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,机器人还要喷关节痛药水[飞吻R]
32,1,top_like,69e61c570000000014018c05,69e59e520000000022027a90,1,1352.0,51.0,弱势,观众,刷了3天的视频，发现荣耀是最少的，是因为它家跑的太快了，大家还没来得及拍它就跑远了吗[偷笑R]
32,2,top_like,69db7fb1000000000c031c62,69da7e87000000001a03484e,1,405.0,3.0,强势,观众,荣耀那个机器人跑的是真快
32,3,top_like,69db843700000000350151f6,69da7e87000000001a03484e,1,225.0,4.0,强势,观众,你们先告诉我第几个跑过去的是荣耀的机器人？这速度生怕我看清楚啊
32,4,cross_post,69e64eea000000001401a400,69e45dbe000000001f00434f,1,32.0,13.0,强势,观众,荣耀虽跑第一，但没宇树，天工帅[笑哭R][笑哭R][笑哭R]
32,5,cross_post,69e72514000000001401e036,69e634590000000022003bb5,1,27.0,3.0,常态,观众,荣耀机器人的液冷散热器用的是升级元件，人家做手机的最知道怎么散热了。
32,6,cross_post,69e76d42000000001401b020,69e463df000000001b003017,1,22.0,1.0,强势,服务者,荣耀确实够强，但宇树的开始有人味儿了。
32,7,cross_post,69e47188000000001401e81e,69e4412a000000002103883f,1,4.0,1.0,强势,观众,红荣耀是男选手，银荣耀是女选手
32,8,random,69e60adf0000000014019024,69e59e520000000022027a90,1,0.0,0.0,弱势,观众,所以只有荣耀跑到终点了呗
32,9,random,69e76b47000000001401c411,69e59e520000000022027a90,1,0.0,0.0,弱势,观众,正在用荣耀手机看这个视频[偷笑R]
32,10,random,69e6c15f0000000014019c0c,69e463df000000001b003017,1,1.0,0.0,强势,服务者,此刻用着荣耀手机的我，有点自豪[笑哭R]
33,1,top_like,69e4ec3b000000001401d81d,69e4c771000000002102c3fc,1,2317.0,2.0,常态,服务者,很骄傲，这么优秀的工程师，制造出了这么好的机器人，都是我们国家的[飞吻R]祝国泰民安，繁荣昌盛！！！
33,2,top_like,69e56581000000001401a405,69e48341000000001a02d0c4,1,127.0,122.0,强势,观众,小时候觉得日本机器人厉害，现在中国这方面碾压日本人。要是汽车领域压日本就更好了。中国发动机差一点
33,3,top_like,69e35c62000000001401e015,69df625d0000000021005c63,1,55.0,8.0,失败,观众,这个视频外网已经有了，老外说这才是中国机器人的真实水平
33,4,cross_post,69e436f0000000001401bc08,69e40352000000002102fc75,1,30.0,10.0,常态,服务者,现在的机器人产业跟新能源车一个逻辑，产避孕套的公司都敢下场造机器人
33,5,cross_post,69e2f0f8000000001401a40c,69e2583b00000000230211ea,1,20.0,6.0,失败,抢救者,中国的机器人遥遥领先，像极了马保国
33,6,cross_post,69db517b0000000035011a96,69da7e87000000001a03484e,1,13.0,9.0,强势,观众,这是波士顿动力的机器人吗，真厉害啊 庆幸科技掌握在文明手中
33,7,cross_post,69e5a177000000001401c82e,69e481e8000000002003ad94,1,9.0,15.0,强势,服务者,中国的机器人必须得像人才叫机器人[笑哭R]
33,8,random,69e8479d000000001401e01e,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,中国的机器人是这样的[笑哭R][笑哭R]还有人在那吹呢
33,9,random,69e702d3000000001401ac1f,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,以前波士顿机器人的视频下面全都是欢呼的，现在我们的领先了，评论区好多冷嘲热讽的，我们做对了有人急了[吧唧R]
33,10,random,69e874fa000000001401d407,69df625d0000000021005c63,1,0.0,0.0,失败,观众,不是说中国的机器人很牛逼吗？？？这是咋的了？？平时都是吹的吗？？
34,1,top_like,69e4f216000000001401940a,69e4551e000000001f005895,1,36.0,0.0,强势,被超越者,它这个散热系统是真牛逼呀
34,2,top_like,69ec66ff00000000270175e9,69e463df000000001b003017,1,30.0,0.0,强势,服务者,散热看起来和win似的，算是同根同源了
34,3,top_like,69e4a70a000000001401d40d,69e481e8000000002003ad94,1,8.0,0.0,强势,服务者,散热顶不住了[笑哭R]人类的散热还是牛的
34,4,cross_post,69e4606c000000001401881d,69e429b4000000001b00037a,1,6.0,2.0,常态,观众,对自己的散热很有信心啊这样穿[笑哭R]
34,5,cross_post,69e45c0a000000001401c018,69e43b14000000001a02e095,1,1.0,0.0,弱势,服务者,这个散热方法跟我们当初做无人机实验一模一样[笑哭R]
34,6,cross_post,69e6b4b00000000014018804,69e634590000000022003bb5,1,1.0,0.0,常态,观众,总归还是解决散热问题
34,7,cross_post,69db28f60000000035019688,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,[吃瓜R]我就问，关节部件散热问题解决了嘛
34,8,random,69e4a505000000001401a011,69e481e8000000002003ad94,1,1.0,0.0,强势,服务者,这还是骨架系统，没装外壳就得这么人工散热，未来面向市场肯定还得添加仿生外壳，到时候散热还是问题，估计得从材料学上突破了
34,9,random,69e632b2000000001401e42d,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,散热是个大问题
34,10,random,69e4a5af0000000014018c04,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,散热还是蛮大的问题[笑哭R]
35,1,top_like,69e48f1d0000000014019819,69db34bb000000001a0348ae,1,350.0,104.0,失败,抢救者,担架的必要性
35,2,top_like,69e42f12000000001401dc2c,69e2583b00000000230211ea,1,14.0,4.0,失败,抢救者,拿来的竟然是单架，不应该是纸箱吗
35,3,top_like,69e55ee4000000001401cc00,69e48341000000001a02d0c4,1,14.0,13.0,强势,观众,nbc新闻只有一个镜头，那个被减速带绊倒摔的七零八落，被担架抬走的。昨天的，可查
35,4,cross_post,69e476b0000000001401bc22,69e4426b000000001d01c7ed,1,10.0,2.0,混合,观众,地上这个咋没人管[笑哭R][笑哭R]担架呢
35,5,cross_post,69db205900000000020374ec,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,当一大批背着50KG的一晃而过………“嘎哒咯哒”是不是很有威胁力……？！
35,6,cross_post,69dfa269000000000d034535,69df625d0000000021005c63,1,0.0,0.0,失败,观众,为什么旁边没有医生，摔倒了把伤员用担架抬走[doge]
35,7,cross_post,69e44022000000001401901b,69e40352000000002102fc75,1,0.0,0.0,常态,服务者,吊他们的架子都是养老院用的
35,8,random,69e7a810000000002d0233dc,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,应该拉个垃圾桶过来收拾吧？[失望R]
35,9,random,69e4967a0000000014019016,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,欸，有没有能下水的？海底捞垃圾什么的
35,10,random,69e2ff72000000001401981b,69e2583b00000000230211ea,1,1.0,0.0,失败,抢救者,还给单架[笑哭R][笑哭R][笑哭R]
36,1,top_like,69e5a5a2000000001401d406,69e47f8f000000001f007203,1,4.0,0.0,混合,观众,这个小黑铁蛋，跑的又努力又辛酸又可爱又搞笑。
36,2,top_like,69e59130000000001401cc16,69e47f8f000000001f007203,1,3.0,0.0,混合,观众,这小黑娃谁研究的呢 好可爱[皱眉R]
36,3,top_like,69e47b07000000001401d42f,69e4412a000000002103883f,1,2.0,0.0,强势,观众,不愧是山东，还用黑人脏辫
36,4,cross_post,69e45640000000001401dc06,69e43b14000000001a02e095,1,1.0,0.0,弱势,服务者,用这小黑子陪小孩跑步会有趣点
36,5,cross_post,69db103d0000000035017628,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,我才涂着黑色油漆的会赢[笑哭R][偷笑R]
