corpus,帖子id,帖子链接,post_category,帖子标题,comment_id,comment_level,sample_stratum,sample_rank_in_post,bert_topic_k7,like_count,reply_count,char_len,content,open_code,axial_code,memo,exclude_from_coding,coder,帖子点赞数,帖子评论数,parent_comment_id,user_id,comment_time,location,帖子正文
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e582e60000000014018c19,1,l1_per_post_mixed,5,,0.0,0.0,13,跪着跑 能不慢吗[偷笑R],,,,,,,8501.0,,5b8c8a4e87d44c0001d124e1,2026.04.20,山东,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e4f3ba000000001401e00a,1,l1_per_post_mixed,6,2.0,0.0,0.0,9,感觉这大鞋子好坠脚,,,,,,,8501.0,,5d0edfdd0000000010009fbd,2026.04.19,山东,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e574f4000000001401ac07,1,l1_per_post_mixed,7,,0.0,0.0,6,是跪着跑的吗,,,,,,,8501.0,,5f052e520000000001007510,2026.04.20,上海,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e56748000000001401bc0d,1,l1_per_post_mixed,8,,0.0,0.0,3,好可爱,,,,,,,8501.0,,64f157a400000000050034b0,2026.04.20,江苏,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e55856000000001401d400,1,l1_per_post_mixed,9,5.0,14.0,2.0,31,笑死我了，这个小的没电了待机了大的过来看了一会鼓掌了[捂脸R],,,,,,,8501.0,,64dcc9ff000000000100ec93,2026.04.20,青海,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e5c24f000000001401bc38,1,l1_per_post_mixed,10,,0.0,0.0,20,哈哈哈哈哈哈哈哈哈哈哈@Persvive,,,,,,,8501.0,,5a80352d4eacab5ff8a58766,2026.04.20,北京,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e4e3bc000000001401c031,1,l1_per_post_mixed,11,,0.0,0.0,11,不分年龄组吗[笑哭R],,,,,,,8501.0,,5c4e64db000000001102e1e3,2026.04.19,山东,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e52ac1000000001401a400,1,l1_per_post_mixed,12,0.0,0.0,0.0,12,好可爱，还没满月的机器人,,,,,,,8501.0,,68ba7ec8000000001903ce4b,2026.04.20,广东,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e4e323000000001401b849,1,l1_per_post_mixed,13,1.0,0.0,0.0,21,@期待下一周 这只纯属来卖萌的[doge],,,,,,,8501.0,,5cd565dd000000001003af38,2026.04.19,福建,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e4eda6000000001401b80a,1,l1_per_post_mixed,14,6.0,12.0,0.0,25,反正我们这里幼儿组和成人组不能放一起比[doge],,,,,,,8501.0,,5912bb5650c4b45dfa2b5cc4,2026.04.19,江苏,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e73366000000001401c404,1,l1_per_post_mixed,15,,0.0,0.0,31,@懒懒 @麻将糊辣～ @AAA海拉鲁暖暖草果批发商 [笑哭R],,,,,,,8501.0,,59035f025e87e761a3dc071b,2026.04.21,浙江,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e5183c000000001401a406,1,l1_per_post_mixed,16,,0.0,0.0,7,谁把宝宝弄丢了,,,,,,,8501.0,,627cc4ec000000002102a773,2026.04.20,云南,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e5ada00000000014018c28,1,l1_per_post_mixed,17,,0.0,0.0,4,鲁班七号,,,,,,,8501.0,,61679733000000000202209a,2026.04.20,江苏,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e4367c0000000014018826,1,l1_per_post_mixed,18,0.0,2636.0,42.0,22,笑死🤣这个机器人刚刚从我面前过去了，它没跑了,,,,,,,8501.0,,5bd4164d3a8a5b0001274f5c,2026.04.19,北京,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e43311000000001401e428,1,l1_per_post_mixed,19,2.0,1096.0,33.0,18,能跑完全程就很厉害了，有些直接摔烂了,,,,,,,8501.0,,63f0a8d8000000001400d2a3,2026.04.19,四川,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e5aa18000000001401dc37,1,l1_per_post_mixed,20,4.0,84.0,11.0,20,这玩意就是当玩具卖，也能爆单[doge],,,,,,,8501.0,,625e4fe1000000001000d93c,2026.04.20,辽宁,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e6e3f8000000001401900e,1,l1_per_post_mixed,21,0.0,17.0,32.0,11,机器人做成人形的目的是,,,,,,,8501.0,,59a68a1482ec392bab20e614,2026.04.21,辽宁,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e447f6000000001401e037,1,l1_per_post_mixed,22,4.0,465.0,18.0,27,没事，真到了生不出小孩的那一天，它将是我的儿子哈哈哈哈,,,,,,,8501.0,,5d50cf55000000001102d64a,2026.04.19,上海,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e5121c000000001401bc0a,1,l1_per_post_mixed,23,2.0,11.0,2.0,18,欺负小孩，孩子输在了腿短哈哈哈哈哈哈,,,,,,,8501.0,,5b57e0b64eacab78d74ae0b9,2026.04.20,江苏,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e452300000000014018818,1,l1_per_post_mixed,24,4.0,11.0,21.0,12,举办这玩意的意义是什么？,,,,,,,8501.0,,6784dfe8000000000801ca68,2026.04.19,上海,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e59624000000001401e815,1,l1_per_post_mixed,25,0.0,10.0,18.0,31,我不理解 为何机器人要双腿行走，他就不有个轮子。上楼就切换腿。,,,,,,,8501.0,,5b2f44c3f7e8b9097c252ee6,2026.04.20,湖北,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e594cc000000001401cc33,1,l1_per_post_mixed,26,,0.0,0.0,4,好可爱啊,,,,,,,8501.0,,66e99278000000001d030dc1,2026.04.20,辽宁,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e46ede000000001401dc33,1,l1_per_post_mixed,27,2.0,19.0,2.0,17,都怪鞋太重，腿太短，孩子本身没问题,,,,,,,8501.0,,5c5ed366000000001203ef9c,2026.04.19,广东,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e434e1000000001401c42b,1,l1_per_post_mixed,28,,13.0,2.0,11,还拿着奶瓶🍼[笑哭R],,,,,,,8501.0,,65081ccd0000000017021222,2026.04.19,江苏,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e4f739000000001401a00a,1,l1_per_post_mixed,29,3.0,13.0,2.0,24,可能因为他的程序员跑不动[笑哭R]所以就跑的很慢,,,,,,,8501.0,,5ece5e050000000001002836,2026.04.19,浙江,"

"
batch1,69e42cc100000000220001ad,https://www.xiaohongshu.com/explore/69e42cc100000000220001ad?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pTtWvzTgk7t_UqtKL02iuV8=&xsec_source=pc_share,弱势|观众,"机器人马拉松倒数第一名，萌翻了🤣🤣🤣

",69e57897000000001401c42e,1,l1_per_post_mixed,30,6.0,13.0,2.0,22,它应该参加少儿组，怎么跑到成人区了[笑哭R],,,,,,,8501.0,,5fa137e9000000000101eed9,2026.04.20,陕西,"

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e60d1b0000000014019808,1,l1_per_post_mixed,1,1.0,6640.0,357.0,13,怎么不拍豆脚，她也参赛了。,,,,,,,5834.0,,5d667be70000000001004975,2026.04.20,湖南,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e51ef20000000014019c03,1,l1_per_post_mixed,2,1.0,5523.0,181.0,20,不务正业，停下来互动[笑哭R][笑哭R],,,,,,,5834.0,,651906110000000023025393,2026.04.20,广东,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e586020000000014019401,1,l1_per_post_mixed,3,0.0,295.0,164.0,44,我不是很懂，为啥要弄机器人跑步，花费这么多人力物力财力的意义是什么，（纯纯问，无恶意哈）,,,,,,,5834.0,,592aa4c750c4b464e0ad6937,2026.04.20,福建,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e4e1f0000000001401a40f,1,l1_per_post_mixed,4,4.0,1076.0,205.0,20,其实蛮无聊的啊，人类都怎么啦？[笑哭R],,,,,,,5834.0,,678a3fbe000000000d009c6a,2026.04.19,浙江,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e5ce52000000001401ac0a,1,l1_per_post_mixed,5,4.0,842.0,29.0,22,家里没有老人的，可以买一款这个回去照顾哈哈哈,,,,,,,5834.0,,596c231f82ec3937cf6079bf,2026.04.20,河南,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e5ab44000000001401b81b,1,l1_per_post_mixed,6,1.0,94.0,19.0,20,[汗颜R][汗颜R]这个蓝色裤子想要链接,,,,,,,5834.0,,5d009cbe000000001803c76f,2026.04.20,山东,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e59530000000001401d424,1,l1_per_post_mixed,7,2.0,156.0,2.0,18,哇塞，这个跑步的姿势很矫健呐[赞R],,,,,,,5834.0,,6828824e0000000008016e19,2026.04.20,河南,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e53e8e0000000014019000,1,l1_per_post_mixed,8,1.0,1502.0,41.0,5,大湾鸡加油,,,,,,,5834.0,,685e1da9000000001e03ac11,2026.04.20,广东,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e51440000000001401c00b,1,l1_per_post_mixed,9,0.0,715.0,70.0,37,从这个机器人的跑步姿势上看出了性别[笑哭R][笑哭R][笑哭R][笑哭R],,,,,,,5834.0,,5a8ef82611be103420d24034,2026.04.20,浙江,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e5d7130000000014018c1a,1,l1_per_post_mixed,10,2.0,336.0,11.0,12,停说这是最后一名，好可爱,,,,,,,5834.0,,565464a0c2bdeb4bc3bf61cd,2026.04.20,四川,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e4d76f000000001401c81e,1,l1_per_post_mixed,11,2.0,573.0,14.0,8,这个步态太像真人,,,,,,,5834.0,,60357e0700000000010036cb,2026.04.19,内蒙古,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e57af8000000001401d816,1,l1_per_post_mixed,12,6.0,413.0,18.0,15,太奶怎么还要出来比赛[石化R],,,,,,,5834.0,,554b1357b203d9591cc39c3c,2026.04.20,浙江,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e58ac3000000001401b822,1,l1_per_post_mixed,13,1.0,124.0,10.0,11,好像卤蛋啊 [笑哭R],,,,,,,5834.0,,5d806b720000000001005322,2026.04.20,浙江,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e782a1000000001401c035,1,l1_per_post_mixed,14,6.0,43.0,3.0,13,这波贪了，应该留到春晚看的,,,,,,,5834.0,,63ad919b0000000026013728,2026.04.21,重庆,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e5b2ef000000001401e033,1,l1_per_post_mixed,15,5.0,0.0,0.0,6,这电能跑多久,,,,,,,5834.0,,5a975e6011be1060739e8f86,2026.04.20,江西,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e5a046000000001401a405,1,l1_per_post_mixed,16,,0.0,0.0,3,笑晕了,,,,,,,5834.0,,5f6c7d090000000001000e01,2026.04.20,云南,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e589ff000000001401c41f,1,l1_per_post_mixed,17,,0.0,0.0,6,这是遥控的嘛,,,,,,,5834.0,,5e5f310b000000000100abc0,2026.04.20,江苏,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e87f84000000001401b025,1,l1_per_post_mixed,18,1.0,0.0,0.0,8,那个小黑娃好可爱,,,,,,,5834.0,,5a2e94bdb1da1419bf4b7219,2026.04.22,湖南,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e59cab000000001401cc2a,1,l1_per_post_mixed,19,0.0,0.0,0.0,15,机器人是不是不会出汗[吃瓜R],,,,,,,5834.0,,6617f05e000000000d027fe9,2026.04.20,浙江,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69f795a40000000029010296,1,l1_per_post_mixed,20,1.0,0.0,0.0,11,太招笑了太招笑了哈哈哈,,,,,,,5834.0,,68aef8e7000000001901a9e1,2026.05.04,四川,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e98d060000000014019c04,1,l1_per_post_mixed,21,0.0,0.0,0.0,17,笑死了那些没用的机器人好像跑步的我,,,,,,,5834.0,,5aca71ff4eacab3a8776383b,2026.04.23,广东,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e95ad50000000014019802,1,l1_per_post_mixed,22,2.0,1.0,0.0,137,那个走路的贼像我，以前我跑步还挺厉害的，后来初二病了就休学，初三去考体育的时候，跑了两圈，后面就力竭了，感觉已经跑得快要崩溃的哭了，因为真的跑不动，然后我就只能走，一堆人搁那看我，我也挺尴尬，我是真的有那种跑不动了，就是有一种，你前面就有瓶水，但是你就是碰不到他的那种无力感,,,,,,,5834.0,,687f6991000000001e03ca9a,2026.04.23,云南,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69eb5c300000000028031b48,1,l1_per_post_mixed,23,,107.0,0.0,35,怎么没看到我们的夺冠选手闪电[旺柴]倒是看到元气仔了，跑的真的很优雅啊,,,,,,,5834.0,,69c3b621000000003202be39,2026.04.24,江苏,"记录一下2026年的机器人状态，五年后再看！

"
batch1,69e47f8f000000001f007203,https://www.xiaohongshu.com/explore/69e47f8f000000001f007203?source=webshare&xhsshare=pc_web&xsec_token=ABHtr88UWkKZZAADKyuBN5pa0nehc6OZnM27rlZfWbIec=&xsec_source=pc_share,all,"2026年机器人马拉松状态，五年后再看🤣

",69e5f2b8000000002d030954,1,l1_per_post_mixed,24,1.0,1.0,0.0,9,@豪 are me,,,,,,,5834.0,,5e2f1a9a0000000001009f79,2026.04.20,马来西亚,"记录一下2026年的机器人状态，五年后再看！

"
